#{"t_start": 1763358890.7584512, "env_id": "GridWorldStatic-v0"}
r,l,t
17.0,6,272.736177
23.0,4,272.741175
17.0,6,272.747175
32.0,1,272.749174
23.0,4,272.754621
20.0,5,272.761619
29.0,2,272.763618
29.0,2,272.766618
23.0,4,272.771617
29.0,2,272.774616
26.0,3,272.778615
26.0,3,272.782929
29.0,2,272.785945
20.0,5,272.792942
26.0,3,272.796944
23.0,4,272.80194
26.0,3,272.805945
29.0,2,272.808945
26.0,3,272.812948
29.0,2,272.815943
23.0,4,272.821455
20.0,5,272.828455
29.0,2,272.831453
17.0,6,272.839451
26.0,3,272.84345
29.0,2,272.84645
32.0,1,272.848449
26.0,3,272.852448
29.0,2,272.854448
29.0,2,272.857447
26.0,3,272.861447
26.0,3,272.865445
32.0,1,272.867445
26.0,3,272.871444
17.0,6,272.879443
23.0,4,272.884441
23.0,4,272.89044
26.0,3,272.894439
29.0,2,272.897439
26.0,3,272.901438
26.0,3,272.905436
23.0,4,272.910443
23.0,4,272.914442
32.0,1,272.916441
29.0,2,272.918441
32.0,1,272.91944
23.0,4,272.924948
23.0,4,272.940886
32.0,1,272.941886
32.0,1,272.942883
26.0,3,272.94688
29.0,2,272.949882
23.0,4,272.955876
23.0,4,272.960975
29.0,2,272.962974
26.0,3,272.966973
29.0,2,272.968972
32.0,1,272.970989
26.0,3,272.974026
20.0,5,272.980026
20.0,5,272.985024
29.0,2,272.988272
23.0,4,272.99227
23.0,4,272.997271
29.0,2,272.99927
26.0,3,273.004461
32.0,1,273.005463
20.0,5,273.01147
17.0,6,273.020984
32.0,1,273.022
32.0,1,273.023999
29.0,2,273.025995
23.0,4,273.030997
32.0,1,273.032995
26.0,3,273.035996
23.0,4,273.04199
32.0,1,273.04299
26.0,3,273.045989
23.0,4,273.051361
32.0,1,273.052361
26.0,3,273.235442
23.0,4,273.241445
23.0,4,273.246548
32.0,1,273.248585
20.0,5,273.25564
20.0,5,273.263847
29.0,2,273.267848
26.0,3,273.272846
17.0,6,273.281844
20.0,5,273.288837
23.0,4,273.296954
17.0,6,273.30696
26.0,3,273.311959
26.0,3,273.316295
26.0,3,273.320795
29.0,2,273.322804
17.0,6,273.331804
26.0,3,273.335807
20.0,5,273.342805
29.0,2,273.345804
32.0,1,273.3478
29.0,2,273.350804
29.0,2,273.352803
26.0,3,273.357801
23.0,4,273.363801
20.0,5,273.370799
20.0,5,273.377928
29.0,2,273.38092
32.0,1,273.382919
20.0,5,273.389925
20.0,5,273.396365
23.0,4,273.403364
26.0,3,273.408375
23.0,4,273.414451
26.0,3,273.41845
29.0,2,273.420955
26.0,3,273.425962
29.0,2,273.428961
26.0,3,273.432968
32.0,1,273.434965
26.0,3,273.438961
29.0,2,273.441124
32.0,1,273.442477
26.0,3,273.447474
26.0,3,273.451477
29.0,2,273.454474
20.0,5,273.459475
17.0,6,273.467473
20.0,5,273.47647
32.0,1,273.478469
29.0,2,273.480467
23.0,4,273.485467
29.0,2,273.489463
23.0,4,273.493464
32.0,1,273.494468
29.0,2,273.497462
20.0,5,273.504465
23.0,4,273.51047
23.0,4,273.515468
32.0,1,273.516468
26.0,3,273.520468
26.0,3,273.524007
20.0,5,273.530991
26.0,3,273.536004
32.0,1,273.538004
26.0,3,273.542995
29.0,2,273.544996
26.0,3,273.54899
32.0,1,273.549989
29.0,2,273.551988
20.0,5,273.556999
26.0,3,273.560998
26.0,3,273.564987
26.0,3,273.568985
23.0,4,273.575995
23.0,4,273.581994
26.0,3,273.58698
23.0,4,273.591018
26.0,3,273.593982
26.0,3,273.597973
20.0,5,273.764048
26.0,3,273.768049
20.0,5,273.774046
20.0,5,273.780045
32.0,1,273.782045
29.0,2,273.784044
23.0,4,273.789043
23.0,4,273.793042
26.0,3,273.797042
29.0,2,273.800044
23.0,4,273.80404
20.0,5,273.810048
26.0,3,273.814043
29.0,2,273.816042
26.0,3,273.819041
29.0,2,273.822551
26.0,3,273.825551
20.0,5,273.831549
26.0,3,273.835549
23.0,4,273.840547
32.0,1,273.841547
20.0,5,273.847546
23.0,4,273.852546
17.0,6,273.858543
20.0,5,273.864542
32.0,1,273.865544
17.0,6,273.87254
20.0,5,273.878539
23.0,4,273.883538
29.0,2,273.885537
20.0,5,273.891538
26.0,3,273.895535
32.0,1,273.896535
20.0,5,273.902533
26.0,3,273.906541
17.0,6,273.913539
23.0,4,273.917538
26.0,3,273.922048
26.0,3,273.925048
29.0,2,273.927047
20.0,5,273.933046
26.0,3,273.937045
29.0,2,273.939045
26.0,3,273.942044
23.0,4,273.947043
20.0,5,273.953041
26.0,3,273.957042
23.0,4,273.962041
23.0,4,273.969038
29.0,2,273.972038
32.0,1,273.974037
26.0,3,273.980037
23.0,4,273.988036
17.0,6,273.996034
26.0,3,274.002033
32.0,1,274.004032
20.0,5,274.011317
29.0,2,274.014359
23.0,4,274.019407
23.0,4,274.024939
26.0,3,274.03002
20.0,5,274.036019
29.0,2,274.040079
23.0,4,274.046706
29.0,2,274.049705
26.0,3,274.055687
20.0,5,274.06368
23.0,4,274.070678
29.0,2,274.074911
23.0,4,274.082816
26.0,3,274.089855
26.0,3,274.095216
32.0,1,274.097716
23.0,4,274.105731
26.0,3,274.364662
26.0,3,274.369922
23.0,4,274.37592
23.0,4,274.381919
32.0,1,274.383917
26.0,3,274.388917
17.0,6,274.398912
20.0,5,274.407927
26.0,3,274.413215
26.0,3,274.419213
32.0,1,274.420721
29.0,2,274.424731
23.0,4,274.433733
32.0,1,274.435736
23.0,4,274.443726
29.0,2,274.447726
23.0,4,274.456728
17.0,6,274.468724
23.0,4,274.479181
17.0,6,274.490578
29.0,2,274.493576
29.0,2,274.496574
29.0,2,274.500572
32.0,1,274.502572
26.0,3,274.508581
26.0,3,274.51358
17.0,6,274.524104
26.0,3,274.528108
23.0,4,274.535105
23.0,4,274.541102
23.0,4,274.5481
17.0,6,274.558098
20.0,5,274.564096
26.0,3,274.568103
26.0,3,274.572095
32.0,1,274.573094
26.0,3,274.577765
29.0,2,274.581766
29.0,2,274.585769
29.0,2,274.589766
32.0,1,274.591763
23.0,4,274.599761
23.0,4,274.607775
32.0,1,274.609776
32.0,1,274.611775
23.0,4,274.619855
32.0,1,274.62087
26.0,3,274.627301
26.0,3,274.633388
32.0,1,274.635539
26.0,3,274.642522
18.0,4,274.651515
23.0,4,274.65964
20.0,5,274.669659
29.0,2,274.67266
32.0,1,274.673659
20.0,5,274.682688
17.0,6,274.691243
20.0,5,274.698053
26.0,3,274.70216
20.0,5,274.708935
17.0,6,274.720906
26.0,3,274.726954
32.0,1,274.728954
32.0,1,274.730953
20.0,5,274.741373
26.0,3,274.747488
26.0,3,274.753099
20.0,5,274.759109
32.0,1,274.760107
26.0,3,274.764113
32.0,1,274.765113
26.0,3,274.769106
32.0,1,274.770106
20.0,5,274.776103
26.0,3,274.779105
32.0,1,274.781109
20.0,5,274.78712
17.0,6,274.794119
23.0,4,274.801019
23.0,4,274.997416
23.0,4,275.00344
29.0,2,275.006451
23.0,4,275.01145
29.0,2,275.014449
29.0,2,275.017448
17.0,6,275.026021
29.0,2,275.02902
17.0,6,275.037018
26.0,3,275.042017
17.0,6,275.050015
20.0,5,275.057014
32.0,1,275.058013
23.0,4,275.064012
26.0,3,275.068011
20.0,5,275.075009
23.0,4,275.081008
26.0,3,275.085007
23.0,4,275.091006
20.0,5,275.099004
26.0,3,275.103003
32.0,1,275.104003
32.0,1,275.105003
20.0,5,275.113037
26.0,3,275.118054
20.0,5,275.128584
26.0,3,275.133583
32.0,1,275.135582
32.0,1,275.136582
20.0,5,275.143597
29.0,2,275.14658
23.0,4,275.152579
26.0,3,275.156579
23.0,4,275.162576
29.0,2,275.165576
23.0,4,275.171574
29.0,2,275.173593
29.0,2,275.177573
29.0,2,275.179572
23.0,4,275.185571
32.0,1,275.187571
32.0,1,275.18857
29.0,2,275.19157
29.0,2,275.194569
23.0,4,275.202567
29.0,2,275.206604
29.0,2,275.210603
20.0,5,275.217601
23.0,4,275.223173
29.0,2,275.225173
26.0,3,275.229172
26.0,3,275.232172
32.0,1,275.234171
26.0,3,275.238171
26.0,3,275.242169
23.0,4,275.248168
17.0,6,275.256166
26.0,3,275.259166
32.0,1,275.260165
17.0,6,275.269211
20.0,5,275.27554
26.0,3,275.279129
32.0,1,275.281128
26.0,3,275.287127
29.0,2,275.290126
26.0,3,275.294125
23.0,4,275.300124
32.0,1,275.30225
20.0,5,275.308158
23.0,4,275.315156
29.0,2,275.318156
29.0,2,275.320156
23.0,4,275.326705
23.0,4,275.334703
29.0,2,275.337704
23.0,4,275.342701
29.0,2,275.345701
32.0,1,275.348701
29.0,2,275.352699
29.0,2,275.354698
26.0,3,275.358752
26.0,3,275.363697
23.0,4,275.369695
17.0,6,275.582846
23.0,4,275.588844
26.0,3,275.593843
23.0,4,275.599842
29.0,2,275.603841
26.0,3,275.608876
32.0,1,275.609876
32.0,1,275.611893
17.0,6,275.619874
29.0,2,275.623447
29.0,2,275.626446
26.0,3,275.631445
26.0,3,275.635444
26.0,3,275.640443
17.0,6,275.649442
23.0,4,275.655439
26.0,3,275.660438
29.0,2,275.663438
32.0,1,275.664438
32.0,1,275.666442
17.0,6,275.675435
26.0,3,275.679434
23.0,4,275.685432
26.0,3,275.689432
23.0,4,275.69543
26.0,3,275.700429
29.0,2,275.703429
32.0,1,275.704428
32.0,1,275.706428
20.0,5,275.713463
23.0,4,275.719461
17.0,6,275.729027
23.0,4,275.735025
20.0,5,275.743023
26.0,3,275.748022
29.0,2,275.751022
23.0,4,275.75702
20.0,5,275.765018
20.0,5,275.773016
17.0,6,275.782015
23.0,4,275.789013
32.0,1,275.791012
29.0,2,275.794012
32.0,1,275.796011
23.0,4,275.80101
23.0,4,275.808045
32.0,1,275.809045
26.0,3,275.814047
23.0,4,275.820042
26.0,3,275.824615
23.0,4,275.831613
23.0,4,275.837612
26.0,3,275.842611
23.0,4,275.848609
29.0,2,275.852608
26.0,3,275.856616
23.0,4,275.862606
32.0,1,275.864606
23.0,4,275.870605
26.0,3,275.875603
26.0,3,275.880603
23.0,4,275.8906
20.0,5,275.898598
26.0,3,275.902597
26.0,3,275.906597
26.0,3,275.909632
23.0,4,275.91763
23.0,4,275.924181
29.0,2,275.927179
32.0,1,275.929462
23.0,4,275.937198
32.0,1,275.939176
32.0,1,275.940176
20.0,5,275.948174
26.0,3,275.952174
26.0,3,275.955173
29.0,2,275.958172
20.0,5,275.96517
29.0,2,275.96817
29.0,2,275.970169
26.0,3,275.973169
20.0,5,276.160268
26.0,3,276.164266
23.0,4,276.170265
26.0,3,276.174264
29.0,2,276.177263
32.0,1,276.178263
26.0,3,276.182262
29.0,2,276.185261
29.0,2,276.188261
32.0,1,276.19026
26.0,3,276.19426
23.0,4,276.200258
32.0,1,276.201258
26.0,3,276.206257
26.0,3,276.210292
32.0,1,276.211292
23.0,4,276.21729
23.0,4,276.221824
32.0,1,276.223863
20.0,5,276.230862
26.0,3,276.234861
32.0,1,276.23586
26.0,3,276.240859
26.0,3,276.244859
32.0,1,276.245858
29.0,2,276.248857
20.0,5,276.255856
29.0,2,276.258855
23.0,4,276.263854
32.0,1,276.265854
29.0,2,276.268853
17.0,6,276.275851
29.0,2,276.277851
17.0,6,276.286985
29.0,2,276.290109
23.0,4,276.295745
29.0,2,276.299746
26.0,3,276.304743
23.0,4,276.309779
26.0,3,276.314778
26.0,3,276.318776
20.0,5,276.327325
26.0,3,276.333324
29.0,2,276.336323
32.0,1,276.338322
23.0,4,276.344321
20.0,5,276.352319
26.0,3,276.356318
32.0,1,276.357318
26.0,3,276.361317
32.0,1,276.363317
26.0,3,276.367316
23.0,4,276.372316
23.0,4,276.377314
26.0,3,276.383313
17.0,6,276.396333
23.0,4,276.404308
20.0,5,276.41335
32.0,1,276.415341
26.0,3,276.422943
23.0,4,276.430912
32.0,1,276.431912
26.0,3,276.43891
17.0,6,276.452907
29.0,2,276.458905
26.0,3,276.464906
26.0,3,276.471902
23.0,4,276.479901
32.0,1,276.480901
29.0,2,276.4849
26.0,3,276.490898
20.0,5,276.501896
17.0,6,276.513929
26.0,3,276.519928
17.0,6,276.540476
26.0,3,276.546475
29.0,2,276.555451
29.0,2,276.558652
29.0,2,276.562683
23.0,4,276.570033
26.0,3,276.575034
26.0,3,276.581012
32.0,1,276.583014
29.0,2,276.586341
23.0,4,276.59338
23.0,4,276.830598
23.0,4,276.838473
20.0,5,276.847276
29.0,2,276.849438
29.0,2,276.852684
26.0,3,276.856938
26.0,3,276.861286
29.0,2,276.863534
32.0,1,276.865569
26.0,3,276.87002
26.0,3,276.874139
29.0,2,276.876319
29.0,2,276.87989
26.0,3,276.883537
23.0,4,276.889164
17.0,6,276.897839
29.0,2,276.900839
23.0,4,276.906698
23.0,4,276.911406
29.0,2,276.913848
17.0,6,276.925151
29.0,2,276.929931
26.0,3,276.934426
29.0,2,276.936829
20.0,5,276.943817
29.0,2,276.947381
26.0,3,276.951808
26.0,3,276.955716
29.0,2,276.958484
29.0,2,276.961257
23.0,4,276.966973
20.0,5,276.973618
32.0,1,276.975226
32.0,1,276.976498
29.0,2,276.978812
29.0,2,276.982614
26.0,3,276.986836
29.0,2,276.989351
26.0,3,276.99338
23.0,4,276.999235
26.0,3,277.004406
32.0,1,277.006405
29.0,2,277.009589
23.0,4,277.016379
23.0,4,277.022025
20.0,5,277.027717
26.0,3,277.031703
20.0,5,277.036718
29.0,2,277.039721
32.0,1,277.040721
23.0,4,277.04572
29.0,2,277.048192
26.0,3,277.052248
17.0,6,277.058282
32.0,1,277.059282
20.0,5,277.065748
32.0,1,277.066744
32.0,1,277.06829
26.0,3,277.072588
32.0,1,277.073588
29.0,2,277.075588
20.0,5,277.082717
29.0,2,277.085721
32.0,1,277.08672
29.0,2,277.08972
29.0,2,277.091719
26.0,3,277.095719
26.0,3,277.09977
23.0,4,277.104805
29.0,2,277.106805
29.0,2,277.108804
29.0,2,277.111831
23.0,4,277.116188
26.0,3,277.12096
29.0,2,277.124216
32.0,1,277.126235
29.0,2,277.128234
29.0,2,277.131234
32.0,1,277.132233
26.0,3,277.136233
32.0,1,277.137232
29.0,2,277.139232
29.0,2,277.142218
26.0,3,277.146543
32.0,1,277.147541
29.0,2,277.150074
26.0,3,277.154112
32.0,1,277.155111
29.0,2,277.158113
23.0,4,277.165178
26.0,3,277.168756
23.0,4,277.174762
26.0,3,277.179794
26.0,3,277.357387
23.0,4,277.363386
26.0,3,277.368385
32.0,1,277.369385
26.0,3,277.373384
23.0,4,277.380382
17.0,6,277.38838
29.0,2,277.391379
20.0,5,277.398378
23.0,4,277.404377
23.0,4,277.409411
29.0,2,277.412411
17.0,6,277.420409
26.0,3,277.425982
32.0,1,277.426982
26.0,3,277.43198
23.0,4,277.436979
26.0,3,277.442978
23.0,4,277.448977
20.0,5,277.455977
29.0,2,277.458974
29.0,2,277.461974
23.0,4,277.467973
26.0,3,277.471972
20.0,5,277.47897
26.0,3,277.482969
23.0,4,277.488967
26.0,3,277.493966
26.0,3,277.497966
26.0,3,277.501965
26.0,3,277.506963
17.0,6,277.515997
23.0,4,277.52251
26.0,3,277.526546
32.0,1,277.527546
29.0,2,277.530545
23.0,4,277.536544
17.0,6,277.545542
23.0,4,277.550541
23.0,4,277.557539
29.0,2,277.559539
29.0,2,277.562538
23.0,4,277.566537
17.0,6,277.573535
23.0,4,277.578535
23.0,4,277.583533
29.0,2,277.586533
23.0,4,277.590532
32.0,1,277.592531
23.0,4,277.59653
20.0,5,277.602529
17.0,6,277.609563
23.0,4,277.615562
23.0,4,277.620561
20.0,5,277.626133
26.0,3,277.630132
26.0,3,277.635131
32.0,1,277.636131
32.0,1,277.637131
23.0,4,277.64213
23.0,4,277.648137
23.0,4,277.655141
26.0,3,277.659126
23.0,4,277.664125
23.0,4,277.669155
29.0,2,277.671123
26.0,3,277.675133
26.0,3,277.681121
29.0,2,277.685862
23.0,4,277.691086
20.0,5,277.701123
26.0,3,277.705122
23.0,4,277.710157
26.0,3,277.714156
26.0,3,277.905293
20.0,5,277.912327
29.0,2,277.915327
29.0,2,277.918326
20.0,5,277.924875
20.0,5,277.932873
26.0,3,277.935873
26.0,3,277.939872
20.0,5,277.946879
32.0,1,277.94887
23.0,4,277.954869
23.0,4,277.959867
32.0,1,277.961867
29.0,2,277.964866
20.0,5,277.970865
32.0,1,277.972864
23.0,4,277.978863
32.0,1,277.980863
23.0,4,277.986862
20.0,5,277.99386
20.0,5,278.002858
26.0,3,278.006857
26.0,3,278.011891
26.0,3,278.015891
20.0,5,278.022424
32.0,1,278.024462
23.0,4,278.030461
20.0,5,278.037481
17.0,6,278.046458
32.0,1,278.047458
29.0,2,278.050479
26.0,3,278.054456
29.0,2,278.057455
23.0,4,278.063454
32.0,1,278.065453
26.0,3,278.069453
26.0,3,278.073305
32.0,1,278.075498
17.0,6,278.083324
20.0,5,278.09136
23.0,4,278.096374
26.0,3,278.100358
20.0,5,278.107356
26.0,3,278.111391
26.0,3,278.114391
23.0,4,278.11939
29.0,2,278.121389
29.0,2,278.123939
26.0,3,278.127938
32.0,1,278.128937
29.0,2,278.130937
20.0,5,278.136936
20.0,5,278.142934
23.0,4,278.146934
26.0,3,278.150933
26.0,3,278.153932
23.0,4,278.158931
29.0,2,278.160931
23.0,4,278.165929
23.0,4,278.170928
23.0,4,278.175927
26.0,3,278.178926
26.0,3,278.182925
20.0,5,278.190923
23.0,4,278.194923
26.0,3,278.198922
26.0,3,278.201921
20.0,5,278.207956
20.0,5,278.213954
29.0,2,278.215954
29.0,2,278.217953
29.0,2,278.220953
23.0,4,278.225525
20.0,5,278.231524
17.0,6,278.238522
17.0,6,278.44767
29.0,2,278.450669
32.0,1,278.451668
26.0,3,278.456667
29.0,2,278.459666
29.0,2,278.462666
26.0,3,278.466665
23.0,4,278.472664
26.0,3,278.476663
23.0,4,278.482661
23.0,4,278.48766
23.0,4,278.492659
26.0,3,278.496661
20.0,5,278.503672
32.0,1,278.505656
20.0,5,278.512691
26.0,3,278.51669
23.0,4,278.521688
32.0,1,278.523201
23.0,4,278.529238
26.0,3,278.534236
29.0,2,278.537236
20.0,5,278.544234
23.0,4,278.550233
20.0,5,278.557231
26.0,3,278.561231
32.0,1,278.56323
20.0,5,278.570228
26.0,3,278.574227
32.0,1,278.575227
29.0,2,278.578226
32.0,1,278.580226
23.0,4,278.585225
20.0,5,278.592223
32.0,1,278.593223
20.0,5,278.601221
17.0,6,278.609255
26.0,3,278.613254
32.0,1,278.615254
32.0,1,278.616254
17.0,6,278.623826
29.0,2,278.625826
20.0,5,278.631825
26.0,3,278.635823
32.0,1,278.636823
23.0,4,278.642822
23.0,4,278.64882
26.0,3,278.65182
29.0,2,278.654819
20.0,5,278.660818
17.0,6,278.668816
29.0,2,278.672815
29.0,2,278.674815
23.0,4,278.679813
23.0,4,278.684812
23.0,4,278.689811
29.0,2,278.691811
23.0,4,278.69681
32.0,1,278.697809
29.0,2,278.700809
20.0,5,278.705808
29.0,2,278.709843
17.0,6,278.716841
29.0,2,278.718841
20.0,5,278.72539
29.0,2,278.72839
20.0,5,278.733388
23.0,4,278.738387
29.0,2,278.741387
26.0,3,278.744386
26.0,3,278.748385
29.0,2,278.750385
29.0,2,278.752384
23.0,4,278.758384
29.0,2,278.760382
23.0,4,278.765381
29.0,2,278.767381
29.0,2,278.76938
20.0,5,278.775379
26.0,3,278.779378
29.0,2,278.781378
29.0,2,278.783377
32.0,1,278.785377
26.0,3,278.958812
20.0,5,278.96481
32.0,1,278.96581
26.0,3,278.968809
29.0,2,278.971808
23.0,4,278.975808
17.0,6,278.983806
26.0,3,278.988805
23.0,4,278.993804
29.0,2,278.997803
32.0,1,278.998803
26.0,3,279.002802
17.0,6,279.008836
20.0,5,279.015835
29.0,2,279.018834
23.0,4,279.024406
29.0,2,279.027406
23.0,4,279.033404
26.0,3,279.037404
20.0,5,279.044402
23.0,4,279.0504
29.0,2,279.0534
23.0,4,279.058399
26.0,3,279.063398
17.0,6,279.070396
20.0,5,279.076395
29.0,2,279.078394
29.0,2,279.081394
20.0,5,279.088392
20.0,5,279.095391
23.0,4,279.101389
26.0,3,279.105388
23.0,4,279.110424
29.0,2,279.113423
29.0,2,279.116422
29.0,2,279.119421
26.0,3,279.123934
20.0,5,279.130969
29.0,2,279.132969
29.0,2,279.135968
29.0,2,279.138967
32.0,1,279.140967
23.0,4,279.148965
20.0,5,279.158963
26.0,3,279.164962
26.0,3,279.169961
20.0,5,279.177959
29.0,2,279.179958
29.0,2,279.183958
17.0,6,279.193967
26.0,3,279.198954
20.0,5,279.207952
32.0,1,279.209988
23.0,4,279.216986
26.0,3,279.220985
32.0,1,279.221985
17.0,6,279.232066
29.0,2,279.234314
32.0,1,279.235408
17.0,6,279.242577
29.0,2,279.24605
26.0,3,279.251692
32.0,1,279.253933
26.0,3,279.25988
26.0,3,279.265993
23.0,4,279.272566
26.0,3,279.277565
20.0,5,279.286853
29.0,2,279.289852
23.0,4,279.297104
17.0,6,279.30838
20.0,5,279.315531
29.0,2,279.317531
26.0,3,279.32153
26.0,3,279.324043
23.0,4,279.332078
26.0,3,279.337098
26.0,3,279.5102
20.0,5,279.516198
29.0,2,279.519197
29.0,2,279.522197
29.0,2,279.525769
26.0,3,279.529769
26.0,3,279.533767
17.0,6,279.541766
26.0,3,279.545765
32.0,1,279.547765
26.0,3,279.551764
23.0,4,279.557763
26.0,3,279.561761
23.0,4,279.56676
20.0,5,279.573759
29.0,2,279.576758
32.0,1,279.577758
32.0,1,279.579757
32.0,1,279.580757
20.0,5,279.587755
23.0,4,279.593754
29.0,2,279.596754
26.0,3,279.600752
23.0,4,279.605751
23.0,4,279.611786
29.0,2,279.613786
20.0,5,279.620784
23.0,4,279.626334
29.0,2,279.629333
23.0,4,279.634332
29.0,2,279.637331
29.0,2,279.640331
20.0,5,279.647329
29.0,2,279.650328
17.0,6,279.659327
23.0,4,279.664325
26.0,3,279.668324
32.0,1,279.670324
29.0,2,279.673323
29.0,2,279.676322
20.0,5,279.683321
23.0,4,279.68832
32.0,1,279.690319
29.0,2,279.693319
32.0,1,279.694318
26.0,3,279.698317
23.0,4,279.704316
20.0,5,279.710351
23.0,4,279.715349
32.0,1,279.716349
29.0,2,279.718349
26.0,3,279.722348
23.0,4,279.741368
29.0,2,279.743366
32.0,1,279.744365
32.0,1,279.745365
26.0,3,279.749364
26.0,3,279.752363
23.0,4,279.757362
23.0,4,279.761362
29.0,2,279.764361
20.0,5,279.76936
29.0,2,279.772359
26.0,3,279.775358
29.0,2,279.778358
20.0,5,279.783357
26.0,3,279.787356
26.0,3,279.792355
20.0,5,279.799358
20.0,5,279.805352
26.0,3,279.808351
20.0,5,279.814386
26.0,3,279.817385
26.0,3,279.821384
32.0,1,279.822384
32.0,1,279.823919
29.0,2,279.825958
23.0,4,279.830957
23.0,4,279.834956
23.0,4,279.839955
20.0,5,279.845954
23.0,4,279.849953
23.0,4,280.02198
20.0,5,280.028502
29.0,2,280.031502
26.0,3,280.035501
26.0,3,280.0395
29.0,2,280.042499
26.0,3,280.046496
32.0,1,280.048495
20.0,5,280.054494
26.0,3,280.059493
29.0,2,280.062492
17.0,6,280.07049
23.0,4,280.075489
23.0,4,280.081488
17.0,6,280.089322
26.0,3,280.093329
20.0,5,280.099328
23.0,4,280.104318
17.0,6,280.113371
29.0,2,280.116371
23.0,4,280.121344
23.0,4,280.126862
29.0,2,280.129862
23.0,4,280.134862
17.0,6,280.142881
23.0,4,280.148875
26.0,3,280.152872
23.0,4,280.157871
26.0,3,280.16187
26.0,3,280.166873
26.0,3,280.171871
29.0,2,280.174873
26.0,3,280.180189
26.0,3,280.185424
20.0,5,280.191567
29.0,2,280.195055
29.0,2,280.197317
29.0,2,280.200516
23.0,4,280.206499
29.0,2,280.209587
29.0,2,280.211586
32.0,1,280.21359
32.0,1,280.214586
26.0,3,280.218587
26.0,3,280.222614
23.0,4,280.227187
20.0,5,280.233186
23.0,4,280.238185
29.0,2,280.241184
23.0,4,280.246183
20.0,5,280.252182
23.0,4,280.25718
20.0,5,280.263179
32.0,1,280.264179
26.0,3,280.268178
32.0,1,280.269178
32.0,1,280.271177
20.0,5,280.278175
23.0,4,280.283329
32.0,1,280.284174
17.0,6,280.291174
20.0,5,280.297171
29.0,2,280.30017
23.0,4,280.30417
26.0,3,280.308169
29.0,2,280.311205
32.0,1,280.312204
20.0,5,280.318207
29.0,2,280.321202
32.0,1,280.322202
32.0,1,280.324201
29.0,2,280.326752
20.0,5,280.332761
17.0,6,280.339749
29.0,2,280.342748
26.0,3,280.345748
23.0,4,280.350746
23.0,4,280.355745
29.0,2,280.358745
32.0,1,280.359745
23.0,4,280.540274
32.0,1,280.542273
32.0,1,280.543273
23.0,4,280.55007
29.0,2,280.553138
20.0,5,280.560346
26.0,3,280.564344
32.0,1,280.566344
17.0,6,280.575334
20.0,5,280.582352
29.0,2,280.584352
20.0,5,280.591357
29.0,2,280.593357
29.0,2,280.596355
29.0,2,280.599355
32.0,1,280.601355
26.0,3,280.605354
23.0,4,280.61137
26.0,3,280.615368
23.0,4,280.621368
26.0,3,280.625896
20.0,5,280.631891
26.0,3,280.63589
26.0,3,280.640443
29.0,2,280.643443
26.0,3,280.647327
17.0,6,280.655344
32.0,1,280.657342
26.0,3,280.661405
32.0,1,280.662404
20.0,5,280.669403
26.0,3,280.673807
26.0,3,280.677805
26.0,3,280.681803
26.0,3,280.685808
20.0,5,280.692949
29.0,2,280.695948
29.0,2,280.697948
26.0,3,280.702945
20.0,5,280.708944
17.0,6,280.717188
32.0,1,280.718199
23.0,4,280.724965
20.0,5,280.731744
20.0,5,280.738787
32.0,1,280.741473
23.0,4,280.746576
26.0,3,280.751591
26.0,3,280.755611
26.0,3,280.758589
23.0,4,280.763562
26.0,3,280.767587
32.0,1,280.768572
23.0,4,280.774648
32.0,1,280.775654
17.0,6,280.783177
29.0,2,280.786196
32.0,1,280.787195
26.0,3,280.791194
26.0,3,280.796193
17.0,6,280.803192
29.0,2,280.806191
26.0,3,280.80919
32.0,1,280.811226
17.0,6,280.818225
32.0,1,280.820225
26.0,3,280.823224
26.0,3,280.829797
23.0,4,280.835795
17.0,6,280.843794
26.0,3,280.847793
23.0,4,280.853791
29.0,2,280.855791
23.0,4,280.86079
17.0,6,280.867788
32.0,1,280.868788
29.0,2,280.871788
32.0,1,280.872787
32.0,1,280.874787
26.0,3,280.877786
26.0,3,280.881785
23.0,4,280.886784
23.0,4,281.128681
17.0,6,281.137946
29.0,2,281.140342
32.0,1,281.142581
26.0,3,281.146619
29.0,2,281.150173
20.0,5,281.15666
26.0,3,281.161654
26.0,3,281.165078
23.0,4,281.171748
26.0,3,281.175744
26.0,3,281.180739
23.0,4,281.186279
20.0,5,281.194023
26.0,3,281.198627
29.0,2,281.201735
32.0,1,281.204052
32.0,1,281.20551
32.0,1,281.206797
26.0,3,281.21211
20.0,5,281.219321
26.0,3,281.22379
20.0,5,281.231433
23.0,4,281.238734
23.0,4,281.244978
29.0,2,281.246995
32.0,1,281.249586
26.0,3,281.254576
26.0,3,281.259076
20.0,5,281.266473
20.0,5,281.274576
26.0,3,281.27893
29.0,2,281.282423
32.0,1,281.283658
29.0,2,281.286163
29.0,2,281.289557
23.0,4,281.296578
29.0,2,281.300573
29.0,2,281.303114
23.0,4,281.309755
20.0,5,281.316677
32.0,1,281.319378
32.0,1,281.320566
29.0,2,281.32457
23.0,4,281.328931
17.0,6,281.336443
26.0,3,281.340903
29.0,2,281.342903
23.0,4,281.348033
32.0,1,281.349033
32.0,1,281.351032
29.0,2,281.355031
29.0,2,281.358006
23.0,4,281.36303
32.0,1,281.36403
29.0,2,281.367029
17.0,6,281.374202
23.0,4,281.379178
32.0,1,281.380179
