#{"t_start": 1763328620.2296972, "env_id": "GridWorldMoving-v0"}
r,l,t
20.0,5,327.825411
23.0,4,327.82941
-208.0,81,327.89477
-64.0,33,327.919276
-37.0,24,327.936274
8.0,9,327.942274
2.0,11,327.952277
32.0,1,327.953277
5.0,10,327.960272
-61.0,32,327.986274
11.0,8,328.124105
23.0,4,328.128106
23.0,4,328.131346
26.0,3,328.134346
14.0,7,328.140346
29.0,2,328.142346
11.0,8,328.149346
20.0,5,328.154345
26.0,3,328.156345
-7.0,14,328.169644
11.0,8,328.176643
-46.0,27,328.199159
-16.0,17,328.21417
23.0,4,328.217169
-31.0,22,328.235167
23.0,4,328.239167
29.0,2,328.240166
17.0,6,328.245167
-13.0,16,328.258165
32.0,1,328.259165
-28.0,21,328.279524
23.0,4,328.283523
-1.0,12,328.292532
-55.0,30,328.318049
11.0,8,328.323048
14.0,7,328.328047
14.0,7,328.332047
5.0,10,328.458052
17.0,6,328.463051
-82.0,39,328.497053
26.0,3,328.499562
8.0,9,328.507561
23.0,4,328.510561
29.0,2,328.512561
-25.0,20,328.529559
-4.0,13,328.539558
-58.0,31,328.565556
-19.0,18,328.580554
-13.0,16,328.595557
32.0,1,328.596557
32.0,1,328.597557
-58.0,31,328.623069
26.0,3,328.626068
-1.0,12,328.635067
20.0,5,328.639067
29.0,2,328.641066
-4.0,13,328.652065
17.0,6,328.656064
32.0,1,328.657063
-145.0,60,328.807182
26.0,3,328.810179
20.0,5,328.815179
26.0,3,328.817178
29.0,2,328.818178
23.0,4,328.821178
2.0,11,328.830177
-25.0,20,328.846176
29.0,2,328.847175
-16.0,17,328.860174
11.0,8,328.867173
-49.0,28,328.889188
-40.0,25,328.910704
14.0,7,328.916709
32.0,1,328.917707
5.0,10,328.925706
-10.0,15,328.937705
26.0,3,328.939704
17.0,6,328.944704
9.0,7,328.950704
-1.0,12,328.959702
2.0,11,328.968702
14.0,7,328.9737
-1.0,12,329.089521
17.0,6,329.094519
-19.0,18,329.109039
23.0,4,329.112039
-16.0,17,329.126038
-31.0,22,329.144036
-40.0,25,329.165034
29.0,2,329.167034
20.0,5,329.171034
-10.0,15,329.184042
5.0,10,329.192042
26.0,3,329.195042
8.0,9,329.201563
-40.0,25,329.222559
-15.0,15,329.234559
-1.0,12,329.243559
2.0,11,329.254642
29.0,2,329.256643
-19.0,18,329.273128
-85.0,40,329.42874
-67.0,34,329.459255
8.0,9,329.467254
-1.0,12,329.477253
29.0,2,329.478253
-139.0,58,329.52977
20.0,5,329.53377
23.0,4,329.53677
5.0,10,329.544769
2.0,11,329.553768
-202.0,79,329.620279
-46.0,27,329.752206
20.0,5,329.757206
-4.0,13,329.769553
20.0,5,329.775553
-45.0,25,329.802078
17.0,6,329.813424
-28.0,21,329.831423
11.0,8,329.838422
-4.0,13,329.849421
-7.0,14,329.86142
29.0,2,329.86342
-1.0,12,329.873419
-88.0,41,329.907943
23.0,4,329.910943
8.0,9,329.919942
20.0,5,329.925941
20.0,5,329.930941
32.0,1,329.93294
-79.0,38,329.969936
20.0,5,329.973935
-25.0,20,330.100271
-52.0,29,330.125269
14.0,7,330.131269
-79.0,38,330.163266
-28.0,21,330.181266
-79.0,38,330.215786
11.0,8,330.223446
2.0,11,330.234035
-48.0,26,330.262031
26.0,3,330.265031
14.0,7,330.271031
11.0,8,330.27803
32.0,1,330.279031
26.0,3,330.28203
-16.0,17,330.296037
17.0,6,330.301558
2.0,11,330.313557
-7.0,14,330.327555
32.0,1,330.328555
-226.0,87,330.530246
32.0,1,330.531246
11.0,8,330.537246
32.0,1,330.538245
-7.0,14,330.550244
32.0,1,330.551244
17.0,6,330.556245
26.0,3,330.559243
-72.0,34,330.595776
-49.0,28,330.6233
29.0,2,330.626297
23.0,4,330.630298
32.0,1,330.631296
-13.0,16,330.648295
23.0,4,330.652294
-52.0,29,330.682811
-67.0,34,330.819364
-46.0,27,330.840362
-46.0,27,330.86236
-7.0,14,330.874359
-63.0,31,330.900888
-43.0,26,330.921887
-7.0,14,330.937885
-10.0,15,330.949884
29.0,2,330.951884
-64.0,33,330.977881
-145.0,60,331.141834
11.0,8,331.149289
11.0,8,331.155289
-16.0,17,331.169287
32.0,1,331.170287
11.0,8,331.177287
-1.0,12,331.187291
26.0,3,331.19029
20.0,5,331.19429
-82.0,39,331.223797
-45.0,25,331.243795
-7.0,14,331.255794
-46.0,27,331.276792
2.0,11,331.285795
-64.0,33,331.312302
-73.0,36,331.341307
29.0,2,331.342308
20.0,5,331.454242
23.0,4,331.458246
14.0,7,331.465242
29.0,2,331.467242
-1.0,12,331.479241
-7.0,14,331.49264
-46.0,27,331.516603
14.0,7,331.522951
-22.0,19,331.539676
-97.0,44,331.575442
20.0,5,331.580442
-117.0,49,331.621811
-13.0,16,331.63381
-61.0,32,331.65853
-40.0,25,331.782246
-64.0,33,331.80976
32.0,1,331.810761
8.0,9,331.81776
23.0,4,331.820759
29.0,2,331.822759
-16.0,17,331.836758
-4.0,13,331.846752
26.0,3,331.849752
2.0,11,331.858751
-16.0,17,331.86975
17.0,6,331.874749
29.0,2,331.876749
5.0,10,331.884748
-1.0,12,331.894751
-22.0,19,331.914397
32.0,1,331.915396
-31.0,22,331.932398
23.0,4,331.936394
-43.0,26,331.956392
14.0,7,331.962392
-16.0,17,331.975394
-10.0,15,332.098915
20.0,5,332.105437
32.0,1,332.106437
11.0,8,332.112435
-4.0,13,332.12643
-94.0,43,332.17069
23.0,4,332.17369
23.0,4,332.177689
29.0,2,332.178689
-109.0,48,332.222214
-94.0,43,332.25821
-25.0,20,332.274207
-48.0,26,332.297382
-61.0,32,332.318913
-31.0,22,332.450057
26.0,3,332.453062
-13.0,16,332.46706
-220.0,85,332.539027
23.0,4,332.543026
29.0,2,332.545026
11.0,8,332.552025
-16.0,17,332.568024
23.0,4,332.571023
26.0,3,332.575022
11.0,8,332.582022
-100.0,45,332.618545
26.0,3,332.621545
-16.0,17,332.634547
2.0,11,332.641653
-13.0,16,332.763461
2.0,11,332.777456
11.0,8,332.784455
12.0,6,332.78946
14.0,7,332.79667
20.0,5,332.801178
-4.0,13,332.812183
-37.0,24,332.835243
-31.0,22,332.855715
-52.0,29,332.880712
29.0,2,332.882711
-43.0,26,332.908239
8.0,9,332.915238
2.0,11,332.925238
-22.0,19,332.940237
29.0,2,332.942236
26.0,3,332.945236
-171.0,67,333.160748
-1.0,12,333.170748
-22.0,19,333.186756
-1.0,12,333.195755
26.0,3,333.198755
-49.0,28,333.222271
-100.0,45,333.259448
2.0,11,333.268445
-13.0,16,333.282445
-19.0,18,333.29745
-16.0,17,333.313167
17.0,6,333.318166
29.0,2,333.320166
14.0,7,333.327577
-82.0,39,333.361943
26.0,3,333.364943
32.0,1,333.365942
-22.0,19,333.527496
-43.0,26,333.548571
-7.0,14,333.55857
20.0,5,333.56357
-4.0,13,333.573569
29.0,2,333.575569
-112.0,49,333.613081
-40.0,25,333.633079
14.0,7,333.639079
-25.0,20,333.655269
2.0,11,333.663268
2.0,11,333.672267
-31.0,22,333.691269
32.0,1,333.692269
8.0,9,333.700269
29.0,2,333.701778
20.0,5,333.710789
-4.0,13,333.723932
32.0,1,333.724934
-106.0,47,333.876559
26.0,3,333.879558
32.0,1,333.880558
-40.0,25,333.900857
29.0,2,333.902366
20.0,5,333.907375
26.0,3,333.910378
2.0,11,333.920787
-64.0,33,333.947783
-10.0,15,333.959782
23.0,4,333.962783
-1.0,12,333.972781
26.0,3,333.974781
8.0,9,333.98278
11.0,8,333.989789
2.0,11,333.998789
17.0,6,334.003307
-10.0,15,334.016308
14.0,7,334.022307
17.0,6,334.027307
-10.0,15,334.039305
11.0,8,334.045304
-43.0,26,334.166161
32.0,1,334.167161
-151.0,62,334.216183
32.0,1,334.217183
3.0,9,334.224182
-25.0,20,334.238181
-118.0,51,334.278942
-13.0,16,334.29048
32.0,1,334.29148
23.0,4,334.29548
20.0,5,334.29948
5.0,10,334.309007
29.0,2,334.310007
23.0,4,334.314007
11.0,8,334.321006
-19.0,18,334.336005
-97.0,44,334.485788
23.0,4,334.488798
5.0,10,334.497796
-7.0,14,334.509316
-10.0,15,334.521316
26.0,3,334.524314
-4.0,13,334.534313
32.0,1,334.535313
26.0,3,334.538313
-22.0,19,334.554311
17.0,6,334.55931
17.0,6,334.56431
29.0,2,334.56531
23.0,4,334.56931
-9.0,13,334.579309
29.0,2,334.580308
23.0,4,334.584307
-37.0,24,334.603834
5.0,10,334.611833
-34.0,23,334.629832
26.0,3,334.631831
-103.0,46,334.669828
23.0,4,334.672827
-22.0,19,334.828941
5.0,10,334.836936
26.0,3,334.839935
-21.0,17,334.852727
-102.0,44,334.890739
-10.0,15,334.903256
-88.0,41,334.935253
17.0,6,334.940253
20.0,5,334.944252
11.0,8,334.951251
-28.0,21,334.968251
-64.0,33,334.995257
17.0,6,335.000257
-34.0,23,335.017773
-22.0,19,335.137816
29.0,2,335.139816
26.0,3,335.141815
26.0,3,335.144815
29.0,2,335.145815
20.0,5,335.149815
-13.0,16,335.162814
11.0,8,335.169886
-7.0,14,335.180935
-67.0,34,335.208467
-7.0,14,335.219466
-19.0,18,335.234464
-103.0,46,335.271461
-7.0,14,335.283455
14.0,7,335.288459
26.0,3,335.291459
-1.0,12,335.300459
-154.0,63,335.459305
-145.0,60,335.507031
32.0,1,335.508031
-37.0,24,335.52703
23.0,4,335.530029
-39.0,23,335.549028
-13.0,16,335.561195
-10.0,15,335.574193
14.0,7,335.580192
-4.0,13,335.590914
-46.0,27,335.612976
29.0,2,335.613976
8.0,9,335.621975
-4.0,13,335.631974
32.0,1,335.632974
20.0,5,335.636974
32.0,1,335.637973
-97.0,44,335.774624
23.0,4,335.778625
-123.0,51,335.820151
-40.0,25,335.840148
26.0,3,335.843148
11.0,8,335.849148
-13.0,16,335.862147
-127.0,54,335.90567
32.0,1,335.906667
-52.0,29,335.930668
29.0,2,335.932668
-61.0,32,335.965703
17.0,6,335.97331
-70.0,35,336.123857
32.0,1,336.123857
-1.0,12,336.13486
20.0,5,336.138858
-46.0,27,336.159853
-43.0,26,336.180851
2.0,11,336.189854
2.0,11,336.197854
20.0,5,336.201853
-232.0,89,336.273356
8.0,9,336.281355
-58.0,31,336.304477
-76.0,37,336.441035
-13.0,16,336.451034
-67.0,34,336.476032
-1.0,12,336.486031
-154.0,63,336.539044
2.0,11,336.548043
-13.0,16,336.560042
23.0,4,336.564042
8.0,9,336.571254
-13.0,16,336.583252
-40.0,25,336.60478
8.0,9,336.611784
-93.0,41,336.745538
-49.0,28,336.768536
-76.0,37,336.799535
-7.0,14,336.811043
-40.0,25,336.828041
-19.0,18,336.83904
8.0,9,336.84504
29.0,2,336.847039
23.0,4,336.850039
-94.0,43,336.886882
-13.0,16,336.90089
20.0,5,336.904398
-46.0,27,337.027593
-82.0,39,337.057591
-82.0,39,337.087588
-31.0,22,337.106119
-25.0,20,337.123117
20.0,5,337.127117
-22.0,19,337.142115
32.0,1,337.143116
-70.0,35,337.171113
11.0,8,337.177112
2.0,11,337.186111
14.0,7,337.192121
-52.0,29,337.215621
-10.0,15,337.330422
-25.0,20,337.344421
-115.0,50,337.388417
23.0,4,337.392433
29.0,2,337.394433
17.0,6,337.400433
11.0,8,337.407964
32.0,1,337.409188
11.0,8,337.416372
17.0,6,337.42137
23.0,4,337.42437
-1.0,12,337.437369
17.0,6,337.442371
29.0,2,337.444815
14.0,7,337.451817
-19.0,18,337.466817
-163.0,66,337.52834
26.0,3,337.532343
20.0,5,337.537337
-4.0,13,337.55034
32.0,1,337.552339
2.0,11,337.559337
23.0,4,337.667427
-34.0,23,337.685426
23.0,4,337.688425
5.0,10,337.696429
23.0,4,337.699429
14.0,7,337.705936
-42.0,24,337.724935
20.0,5,337.729939
-235.0,90,337.800941
2.0,11,337.81046
23.0,4,337.81446
8.0,9,337.82146
17.0,6,337.826459
32.0,1,337.827459
14.0,7,337.833459
-37.0,24,337.852456
-109.0,48,337.995159
17.0,6,338.005676
17.0,6,338.010674
5.0,10,338.018674
29.0,2,338.019675
32.0,1,338.020674
2.0,11,338.029674
26.0,3,338.032673
11.0,8,338.038672
-76.0,37,338.06967
17.0,6,338.074669
29.0,2,338.075669
-61.0,32,338.102675
26.0,3,338.105183
5.0,10,338.11319
5.0,10,338.121192
-31.0,22,338.138612
-49.0,28,338.163617
-73.0,36,338.339337
-25.0,20,338.354336
17.0,6,338.360844
32.0,1,338.361844
-1.0,12,338.371844
14.0,7,338.377843
-61.0,32,338.403857
32.0,1,338.40536
2.0,11,338.412365
32.0,1,338.413365
2.0,11,338.422364
26.0,3,338.425364
32.0,1,338.426363
-37.0,24,338.445366
-31.0,22,338.463364
29.0,2,338.464365
-28.0,21,338.481358
17.0,6,338.486358
8.0,9,338.493361
5.0,10,338.50136
20.0,5,338.505868
23.0,4,338.508872
-10.0,15,338.520867
14.0,7,338.526866
5.0,10,338.534866
-22.0,19,338.650977
-31.0,22,338.669138
23.0,4,338.672137
29.0,2,338.674138
11.0,8,338.680137
23.0,4,338.684136
11.0,8,338.690136
23.0,4,338.693146
-67.0,34,338.720657
-37.0,24,338.739655
-46.0,27,338.760653
-34.0,23,338.779651
14.0,7,338.785785
-73.0,36,338.815314
29.0,2,338.817314
26.0,3,338.821311
-43.0,26,338.843438
17.0,6,338.8477
-31.0,22,338.969083
-16.0,17,338.983084
2.0,11,338.992092
26.0,3,338.994092
17.0,6,338.999092
-82.0,39,339.03366
-4.0,13,339.045659
5.0,10,339.051658
-16.0,17,339.063657
-109.0,48,339.097661
11.0,8,339.104662
-1.0,12,339.11418
23.0,4,339.117179
-70.0,35,339.146172
8.0,9,339.154171
11.0,8,339.160508
17.0,6,339.27458
17.0,6,339.27958
26.0,3,339.281579
8.0,9,339.289578
-1.0,12,339.298588
29.0,2,339.300587
20.0,5,339.304584
29.0,2,339.306091
20.0,5,339.310097
-16.0,17,339.322088
23.0,4,339.325601
2.0,11,339.334605
-16.0,17,339.348603
-28.0,21,339.366602
32.0,1,339.367602
-45.0,25,339.3876
17.0,6,339.393609
-37.0,24,339.413122
-61.0,32,339.440125
14.0,7,339.446124
20.0,5,339.450119
20.0,5,339.454119
26.0,3,339.456119
32.0,1,339.457118
8.0,9,339.465117
2.0,11,339.473121
-40.0,25,339.610358
-31.0,22,339.629382
-30.0,20,339.648381
23.0,4,339.651381
23.0,4,339.65538
14.0,7,339.66038
-64.0,33,339.688376
23.0,4,339.69138
32.0,1,339.692381
5.0,10,339.70138
-19.0,18,339.717887
32.0,1,339.718887
-157.0,64,339.773886
-46.0,27,339.79686
32.0,1,339.797967
-64.0,33,339.924739
-49.0,28,339.948742
2.0,11,339.957739
5.0,10,339.96574
26.0,3,339.96774
23.0,4,339.97074
11.0,8,339.977739
-25.0,20,339.993747
9.0,7,339.999746
-16.0,17,340.013266
8.0,9,340.020265
-15.0,15,340.032264
29.0,2,340.034264
32.0,1,340.035264
23.0,4,340.039264
-58.0,31,340.064261
26.0,3,340.066261
-7.0,14,340.07726
-64.0,33,340.104269
-19.0,18,340.118786
17.0,6,340.123785
23.0,4,340.125784
29.0,2,340.233113
11.0,8,340.240113
23.0,4,340.243112
32.0,1,340.244112
-16.0,17,340.258111
11.0,8,340.26411
-88.0,41,340.297604
2.0,11,340.306113
-19.0,18,340.321123
29.0,2,340.323123
11.0,8,340.330122
-16.0,17,340.34412
14.0,7,340.350119
32.0,1,340.350119
-40.0,25,340.37325
-97.0,44,340.420758
14.0,7,340.427943
-16.0,17,340.450366
32.0,1,340.450943
-46.0,27,340.628849
-120.0,50,340.686229
-19.0,18,340.707847
2.0,11,340.722201
14.0,7,340.730193
29.0,2,340.732421
2.0,11,340.744416
11.0,8,340.754416
20.0,5,340.759413
17.0,6,340.766414
-16.0,17,340.784923
-43.0,26,340.812438
-25.0,20,340.828432
-109.0,48,340.863431
-1.0,12,340.87343
-55.0,30,341.002332
29.0,2,341.004333
-4.0,13,341.014845
26.0,3,341.017844
11.0,8,341.023843
-31.0,22,341.041842
-16.0,17,341.055841
14.0,7,341.061841
23.0,4,341.064839
17.0,6,341.069839
23.0,4,341.073839
-85.0,40,341.105254
-13.0,16,341.117762
32.0,1,341.118762
-7.0,14,341.129761
32.0,1,341.130761
17.0,6,341.135761
-3.0,11,341.14476
-43.0,26,341.165758
-97.0,44,341.305528
-24.0,18,341.319036
-10.0,15,341.331035
29.0,2,341.333035
-91.0,42,341.366503
-42.0,24,341.386501
32.0,1,341.387501
17.0,6,341.392504
-16.0,17,341.405503
-133.0,56,341.451012
-61.0,32,341.477009
29.0,2,341.47801
11.0,8,341.485009
-135.0,55,341.666377
23.0,4,341.669375
-7.0,14,341.680375
8.0,9,341.687373
-16.0,17,341.701378
-19.0,18,341.716895
14.0,7,341.721895
-31.0,22,341.740897
-61.0,32,341.766895
-25.0,20,341.782893
20.0,5,341.786892
26.0,3,341.788892
-34.0,23,341.807407
20.0,5,341.811417
32.0,1,341.811417
23.0,4,341.815416
-22.0,19,341.832415
-4.0,13,341.842414
-85.0,40,341.989116
12.0,6,341.993123
-28.0,21,342.01064
-16.0,17,342.02965
-28.0,21,342.046648
29.0,2,342.048648
23.0,4,342.05165
11.0,8,342.058647
26.0,3,342.060649
8.0,9,342.068647
-19.0,18,342.082646
-111.0,47,342.120167
-19.0,18,342.135165
-37.0,24,342.155164
-31.0,22,342.170169
17.0,6,342.278199
-61.0,32,342.303206
23.0,4,342.306206
-1.0,12,342.31672
29.0,2,342.318719
32.0,1,342.319719
-39.0,23,342.337717
-28.0,21,342.354716
-34.0,23,342.373243
-222.0,84,342.441947
32.0,1,342.442947
-103.0,46,342.478943
32.0,1,342.478943
5.0,10,342.589462
-109.0,48,342.633982
-1.0,12,342.64598
32.0,1,342.64698
11.0,8,342.65398
-148.0,61,342.707302
11.0,8,342.713964
-1.0,12,342.724967
-34.0,23,342.744975
32.0,1,342.745975
9.0,7,342.751976
5.0,10,342.760499
-25.0,20,342.777083
32.0,1,342.778082
-22.0,19,342.79108
-70.0,35,342.919625
-10.0,15,342.931624
-118.0,51,342.97262
-16.0,17,342.985619
-13.0,16,342.998627
-186.0,72,343.053791
14.0,7,343.057791
-46.0,27,343.078789
8.0,9,343.085788
-31.0,22,343.103798
29.0,2,343.201757
-67.0,34,343.228273
-13.0,16,343.240273
20.0,5,343.245271
17.0,6,343.249271
32.0,1,343.250271
-31.0,22,343.268269
29.0,2,343.269269
-37.0,24,343.288267
2.0,11,343.29727
-10.0,15,343.309796
-73.0,36,343.339169
17.0,6,343.344168
-13.0,16,343.357167
32.0,1,343.358167
20.0,5,343.362167
-48.0,26,343.383375
-124.0,53,343.551595
8.0,9,343.558595
29.0,2,343.560594
-43.0,26,343.580592
32.0,1,343.581591
23.0,4,343.585591
-109.0,48,343.627115
-31.0,22,343.644114
-90.0,40,343.67674
-55.0,30,343.700888
20.0,5,343.704946
-37.0,24,343.724493
20.0,5,343.729492
-13.0,16,343.739495
-34.0,23,343.863034
-10.0,15,343.875033
-115.0,50,343.92054
-52.0,29,343.943538
26.0,3,343.946538
29.0,2,343.947537
26.0,3,343.950537
-43.0,26,343.971536
17.0,6,343.975958
5.0,10,343.984957
29.0,2,343.986957
-1.0,12,343.995967
11.0,8,344.002965
32.0,1,344.003965
-46.0,27,344.026484
14.0,7,344.032482
14.0,7,344.038481
26.0,3,344.040481
-13.0,16,344.051479
11.0,8,344.161294
-79.0,38,344.191292
-88.0,41,344.225812
32.0,1,344.226802
7.0,6,344.2328
-40.0,25,344.251798
26.0,3,344.254798
-31.0,22,344.271796
-22.0,19,344.286795
26.0,3,344.289794
23.0,4,344.292795
17.0,6,344.297801
8.0,9,344.304801
8.0,9,344.312313
20.0,5,344.316311
32.0,1,344.31731
-7.0,14,344.327309
-70.0,35,344.354307
20.0,5,344.358306
-40.0,25,344.493356
29.0,2,344.494356
8.0,9,344.502356
14.0,7,344.507858
-37.0,24,344.530866
-96.0,42,344.563859
32.0,1,344.563859
-7.0,14,344.573857
32.0,1,344.574857
8.0,9,344.582856
17.0,6,344.587856
-76.0,37,344.622378
-25.0,20,344.638377
23.0,4,344.642376
-10.0,15,344.654375
5.0,10,344.662374
32.0,1,344.663375
24.0,2,344.664377
11.0,8,344.671374
23.0,4,344.675374
23.0,4,344.678379
-82.0,39,344.812963
-37.0,24,344.833961
5.0,10,344.842963
5.0,10,344.85296
23.0,4,344.856959
-118.0,51,344.907717
17.0,6,344.912468
17.0,6,344.917573
-130.0,55,344.965037
-25.0,20,344.981393
17.0,6,344.985912
-37.0,24,345.003499
20.0,5,345.007499
-190.0,75,345.161242
11.0,8,345.168242
14.0,7,345.173241
-4.0,13,345.18424
14.0,7,345.190239
32.0,1,345.191239
-28.0,21,345.207247
11.0,8,345.215769
-154.0,63,345.266762
-67.0,34,345.29276
11.0,8,345.299767
-22.0,19,345.314285
-1.0,12,345.45604
2.0,11,345.465039
-16.0,17,345.47841
-82.0,39,345.513945
5.0,10,345.521944
-31.0,22,345.53894
2.0,11,345.547942
14.0,7,345.552941
8.0,9,345.56094
-25.0,20,345.576939
20.0,5,345.581939
32.0,1,345.582938
-1.0,12,345.592937
-40.0,25,345.613466
17.0,6,345.618466
-141.0,57,345.788424
23.0,4,345.791424
17.0,6,345.797427
-34.0,23,345.815934
17.0,6,345.820934
-4.0,13,345.831049
-13.0,16,345.842048
-7.0,14,345.852046
29.0,2,345.853047
23.0,4,345.856046
-132.0,54,345.901056
14.0,7,345.907056
17.0,6,345.911576
11.0,8,345.917576
20.0,5,345.922571
5.0,10,345.93057
-1.0,12,345.940569
26.0,3,345.942569
26.0,3,345.944569
-1.0,12,345.954567
5.0,10,345.961567
26.0,3,345.963571
-22.0,19,345.979718
17.0,6,345.984717
-13.0,16,346.107901
20.0,5,346.112409
-76.0,37,346.143935
20.0,5,346.147935
-19.0,18,346.162933
-300.0,100,346.243438
11.0,8,346.250438
2.0,11,346.259437
-28.0,21,346.276436
23.0,4,346.280435
5.0,10,346.288435
14.0,7,346.294444
-55.0,30,346.423165
-64.0,33,346.450162
-67.0,34,346.48087
11.0,8,346.485887
23.0,4,346.489891
32.0,1,346.490892
5.0,10,346.4989
5.0,10,346.506899
32.0,1,346.507899
-37.0,24,346.527413
23.0,4,346.530413
-25.0,20,346.546411
23.0,4,346.550416
11.0,8,346.556415
-7.0,14,346.568413
29.0,2,346.570413
-22.0,19,346.585413
-4.0,13,346.596418
-13.0,16,346.609418
-88.0,41,346.744757
-40.0,25,346.764755
-37.0,24,346.783753
32.0,1,346.784753
32.0,1,346.785753
-33.0,21,346.801755
8.0,9,346.807755
-1.0,12,346.818263
23.0,4,346.821262
-151.0,62,346.875298
32.0,1,346.876309
32.0,1,346.87732
-10.0,15,346.887701
20.0,5,346.891701
5.0,10,346.898705
26.0,3,346.901704
11.0,8,346.909207
5.0,10,346.918211
-94.0,43,347.051915
8.0,9,347.058914
14.0,7,347.066913
-40.0,25,347.089362
23.0,4,347.093849
-40.0,25,347.115856
-85.0,40,347.153649
26.0,3,347.156399
-19.0,18,347.175149
32.0,1,347.176149
29.0,2,347.178149
29.0,2,347.179148
-78.0,36,347.211782
29.0,2,347.212782
-49.0,28,347.236778
5.0,10,347.243786
29.0,2,347.244786
-4.0,13,347.253784
23.0,4,347.255786
14.0,7,347.261306
14.0,7,347.374427
20.0,5,347.378426
-4.0,13,347.389426
-24.0,18,347.403434
14.0,7,347.409943
8.0,9,347.416954
32.0,1,347.417953
-16.0,17,347.431952
17.0,6,347.436951
8.0,9,347.443952
-1.0,12,347.45395
29.0,2,347.45595
23.0,4,347.458949
-24.0,18,347.473948
32.0,1,347.474948
11.0,8,347.481947
11.0,8,347.487947
-148.0,61,347.536184
14.0,7,347.542183
-34.0,23,347.564176
29.0,2,347.566176
20.0,5,347.570185
-16.0,17,347.697289
26.0,3,347.699287
23.0,4,347.703286
29.0,2,347.704286
-148.0,61,347.753363
32.0,1,347.754368
20.0,5,347.758557
-64.0,33,347.784759
29.0,2,347.785758
14.0,7,347.791487
5.0,10,347.799595
-31.0,22,347.817407
20.0,5,347.821676
-85.0,40,347.854606
26.0,3,347.857328
-169.0,68,348.013121
23.0,4,348.01612
17.0,6,348.021118
23.0,4,348.02414
17.0,6,348.029473
-1.0,12,348.037848
-13.0,16,348.051552
20.0,5,348.056144
32.0,1,348.057167
26.0,3,348.059167
14.0,7,348.065167
-4.0,13,348.075169
-13.0,16,348.089182
-70.0,35,348.116692
5.0,10,348.124691
8.0,9,348.131691
-22.0,19,348.147693
-49.0,28,348.169302
-73.0,36,348.19736
17.0,6,348.201356
20.0,5,348.204355
-109.0,48,348.348831
-114.0,48,348.399679
20.0,5,348.404868
-91.0,42,348.442408
29.0,2,348.444407
17.0,6,348.449407
-34.0,23,348.46847
-10.0,15,348.480614
-22.0,19,348.496135
2.0,11,348.505135
17.0,6,348.510409
-33.0,21,348.523204
-46.0,27,348.64424
-4.0,13,348.655676
-25.0,20,348.671694
20.0,5,348.675693
17.0,6,348.680398
-25.0,20,348.696223
-37.0,24,348.71503
-58.0,31,348.740089
26.0,3,348.743098
14.0,7,348.748447
26.0,3,348.751447
-7.0,14,348.762445
-37.0,24,348.781443
23.0,4,348.785442
12.0,6,348.789443
29.0,2,348.791443
-4.0,13,348.801555
20.0,5,348.805577
11.0,8,348.81275
-67.0,34,348.840313
-25.0,20,348.961189
14.0,7,348.967189
-31.0,22,348.984264
-52.0,29,349.006637
17.0,6,349.011237
26.0,3,349.014258
-19.0,18,349.028279
-22.0,19,349.043783
8.0,9,349.05178
14.0,7,349.0568
-19.0,18,349.071795
17.0,6,349.075006
26.0,3,349.077007
-4.0,13,349.086265
14.0,7,349.091506
23.0,4,349.094505
-25.0,20,349.110624
-16.0,17,349.124099
-30.0,20,349.141583
-13.0,16,349.261085
-112.0,49,349.302204
11.0,8,349.309795
-60.0,30,349.337805
23.0,4,349.341648
14.0,7,349.347634
29.0,2,349.349257
-22.0,19,349.36883
2.0,11,349.379008
26.0,3,349.3826
29.0,2,349.384203
23.0,4,349.387964
11.0,8,349.39459
29.0,2,349.396593
-82.0,39,349.428512
-7.0,14,349.440407
2.0,11,349.449383
26.0,3,349.452383
29.0,2,349.453381
-70.0,35,349.581803
11.0,8,349.587856
-13.0,16,349.600294
-1.0,12,349.609808
-13.0,16,349.62857
-16.0,17,349.641943
26.0,3,349.643942
-145.0,60,349.691401
8.0,9,349.69875
23.0,4,349.70175
5.0,10,349.710155
-25.0,20,349.73028
23.0,4,349.734278
5.0,10,349.7413
14.0,7,349.747301
20.0,5,349.751301
-61.0,32,349.775919
14.0,7,349.780916
14.0,7,349.785919
26.0,3,349.787918
2.0,11,349.917664
-31.0,22,349.934662
29.0,2,349.936663
17.0,6,349.941661
-211.0,82,350.00666
-124.0,53,350.048163
11.0,8,350.055163
-58.0,31,350.080054
26.0,3,350.082054
5.0,10,350.091221
20.0,5,350.095232
-70.0,35,350.236938
20.0,5,350.240932
5.0,10,350.248931
17.0,6,350.253933
-22.0,19,350.270954
-109.0,48,350.309455
-70.0,35,350.338558
-19.0,18,350.353558
-4.0,13,350.363555
14.0,7,350.369555
2.0,11,350.378877
32.0,1,350.379878
-34.0,23,350.39828
8.0,9,350.406038
-33.0,21,350.421619
-81.0,37,350.5515
14.0,7,350.55681
5.0,10,350.564921
32.0,1,350.565921
11.0,8,350.571943
-142.0,59,350.618635
11.0,8,350.624671
20.0,5,350.629063
20.0,5,350.633072
-4.0,13,350.644696
17.0,6,350.788923
-34.0,23,350.802931
-10.0,15,350.812472
32.0,1,350.81347
29.0,2,350.81547
-10.0,15,350.824472
-19.0,18,350.835469
-46.0,27,350.852785
23.0,4,350.854785
32.0,1,350.855784
-85.0,40,350.967619
-37.0,24,350.986967
26.0,3,350.989976
32.0,1,350.989976
