#{"t_start": 1763034752.2000313, "env_id": "GridWorldStatic-v0"}
r,l,t
23.0,4,58.746297
26.0,3,58.751297
26.0,3,58.758297
29.0,2,58.761297
26.0,3,58.765307
26.0,3,58.769297
23.0,4,58.775345
29.0,2,58.777347
23.0,4,58.783333
26.0,3,58.787333
29.0,2,58.789868
23.0,4,58.794908
29.0,2,58.797908
26.0,3,58.801912
17.0,6,58.809908
32.0,1,58.810908
20.0,5,58.817129
32.0,1,58.817909
32.0,1,58.819908
29.0,2,58.821908
20.0,5,58.828908
26.0,3,58.831908
23.0,4,59.012107
26.0,3,59.015822
32.0,1,59.018156
26.0,3,59.022331
32.0,1,59.023884
32.0,1,59.025458
20.0,5,59.03301
26.0,3,59.03801
32.0,1,59.03901
23.0,4,59.04501
32.0,1,59.04701
26.0,3,59.05101
23.0,4,59.05701
26.0,3,59.06101
26.0,3,59.06601
20.0,5,59.07301
20.0,5,59.080047
23.0,4,59.085047
23.0,4,59.090582
26.0,3,59.094622
20.0,5,59.102622
23.0,4,59.108622
29.0,2,59.111622
17.0,6,59.120623
23.0,4,59.126622
29.0,2,59.129625
32.0,1,59.131622
29.0,2,59.134622
26.0,3,59.138622
26.0,3,59.143622
20.0,5,59.151622
32.0,1,59.153622
23.0,4,59.159622
23.0,4,59.165622
32.0,1,59.167622
26.0,3,59.171622
23.0,4,59.177659
23.0,4,59.183658
17.0,6,59.19221
23.0,4,59.19821
23.0,4,59.20421
32.0,1,59.20521
20.0,5,59.21121
26.0,3,59.215209
29.0,2,59.218228
23.0,4,59.22321
17.0,6,59.23021
26.0,3,59.234228
29.0,2,59.23721
23.0,4,59.24221
23.0,4,59.24721
26.0,3,59.250217
17.0,6,59.258212
29.0,2,59.26121
20.0,5,59.26721
23.0,4,59.27221
20.0,5,59.277246
23.0,4,59.282246
23.0,4,59.287247
29.0,2,59.289246
26.0,3,59.293068
26.0,3,59.297068
29.0,2,59.299068
23.0,4,59.304068
29.0,2,59.307068
32.0,1,59.308072
26.0,3,59.312068
20.0,5,59.318068
29.0,2,59.320068
32.0,1,59.322068
23.0,4,59.326068
20.0,5,59.332068
32.0,1,59.334068
17.0,6,59.341068
29.0,2,59.343068
23.0,4,59.348068
26.0,3,59.352068
23.0,4,59.537089
32.0,1,59.544089
17.0,6,59.555092
32.0,1,59.558093
26.0,3,59.56309
32.0,1,59.565091
26.0,3,59.57209
17.0,6,59.582135
23.0,4,59.588134
26.0,3,59.592709
32.0,1,59.593709
29.0,2,59.596709
26.0,3,59.600709
32.0,1,59.602709
26.0,3,59.607709
32.0,1,59.608709
26.0,3,59.613709
26.0,3,59.617709
17.0,6,59.625709
29.0,2,59.628709
29.0,2,59.631709
23.0,4,59.638709
29.0,2,59.641709
32.0,1,59.643709
23.0,4,59.649709
26.0,3,59.654709
29.0,2,59.657709
23.0,4,59.663709
32.0,1,59.664709
26.0,3,59.669709
20.0,5,59.677746
29.0,2,59.681746
20.0,5,59.690746
17.0,6,59.699299
26.0,3,59.703807
23.0,4,59.709408
17.0,6,59.718632
26.0,3,59.722658
26.0,3,59.727275
29.0,2,59.730273
29.0,2,59.733819
26.0,3,59.737348
23.0,4,59.742924
26.0,3,59.746395
26.0,3,59.749397
26.0,3,59.754203
17.0,6,59.761725
26.0,3,59.765724
26.0,3,59.769713
29.0,2,59.772701
20.0,5,59.77949
23.0,4,59.783709
29.0,2,59.786699
32.0,1,59.787927
32.0,1,59.789025
29.0,2,59.79202
29.0,2,59.795417
23.0,4,60.60803
26.0,3,60.612409
29.0,2,60.614408
23.0,4,60.621348
23.0,4,60.627542
20.0,5,60.638287
20.0,5,60.644289
26.0,3,60.647291
32.0,1,60.649269
29.0,2,60.652667
29.0,2,60.655709
26.0,3,60.659713
29.0,2,60.662687
32.0,1,60.663959
23.0,4,60.66958
26.0,3,60.674597
20.0,5,60.681613
26.0,3,60.685612
26.0,3,60.689613
26.0,3,60.694263
23.0,4,60.701236
29.0,2,60.704757
26.0,3,60.709783
26.0,3,60.715778
26.0,3,60.719876
23.0,4,60.727842
29.0,2,60.731183
29.0,2,60.735166
26.0,3,60.740424
29.0,2,60.903384
20.0,5,60.911381
26.0,3,60.915382
29.0,2,60.918388
29.0,2,60.921388
26.0,3,60.925389
29.0,2,60.928389
26.0,3,60.933702
26.0,3,60.937699
23.0,4,60.943702
23.0,4,60.949702
26.0,3,60.9537
29.0,2,60.956701
23.0,4,60.962701
26.0,3,60.9667
20.0,5,60.9747
26.0,3,60.978716
23.0,4,60.985252
32.0,1,60.987251
26.0,3,60.991251
20.0,5,61.000115
26.0,3,61.00511
26.0,3,61.010118
23.0,4,61.015117
23.0,4,61.02111
26.0,3,61.026602
32.0,1,61.027582
32.0,1,61.029581
23.0,4,61.035577
26.0,3,61.03992
29.0,2,61.042923
29.0,2,61.045923
26.0,3,61.050923
29.0,2,61.053923
20.0,5,61.060923
23.0,4,61.065922
23.0,4,61.071922
17.0,6,61.080938
20.0,5,61.088783
26.0,3,61.093289
32.0,1,61.094299
20.0,5,61.101519
26.0,3,61.105512
26.0,3,61.108511
17.0,6,61.115521
17.0,6,61.122511
17.0,6,61.129514
29.0,2,61.131511
26.0,3,61.135579
20.0,5,61.141606
26.0,3,61.145606
20.0,5,61.151725
23.0,4,61.155725
26.0,3,61.159725
26.0,3,61.162725
23.0,4,61.168701
29.0,2,61.170701
26.0,3,61.173721
26.0,3,61.177725
20.0,5,61.184402
17.0,6,61.190602
26.0,3,61.194558
26.0,3,61.198653
17.0,6,61.206086
32.0,1,61.207139
26.0,3,61.210139
29.0,2,61.213651
26.0,3,61.217463
29.0,2,61.219645
23.0,4,61.224958
29.0,2,61.228285
29.0,2,61.230551
32.0,1,61.23153
26.0,3,61.235675
17.0,6,61.24273
23.0,4,61.24773
26.0,3,61.444111
29.0,2,61.447111
23.0,4,61.453111
20.0,5,61.46011
17.0,6,61.468111
17.0,6,61.476115
23.0,4,61.482123
29.0,2,61.485117
20.0,5,61.492118
17.0,6,61.500631
20.0,5,61.507639
29.0,2,61.510639
32.0,1,61.512639
23.0,4,61.518636
17.0,6,61.526638
32.0,1,61.528633
20.0,5,61.535632
32.0,1,61.537631
23.0,4,61.542631
17.0,6,61.551639
20.0,5,61.558639
20.0,5,61.56564
17.0,6,61.573639
26.0,3,61.578638
20.0,5,61.58565
29.0,2,61.588652
29.0,2,61.590651
26.0,3,61.595185
29.0,2,61.598184
23.0,4,61.604185
32.0,1,61.605184
26.0,3,61.609185
32.0,1,61.611184
23.0,4,61.617183
23.0,4,61.62218
26.0,3,61.627176
20.0,5,61.634177
26.0,3,61.638183
23.0,4,61.64418
23.0,4,61.650182
17.0,6,61.656628
26.0,3,61.662083
29.0,2,61.666084
26.0,3,61.670087
32.0,1,61.671087
26.0,3,61.675086
20.0,5,61.681101
20.0,5,61.688097
26.0,3,61.691095
29.0,2,61.694284
26.0,3,61.698333
29.0,2,61.700599
23.0,4,61.705996
26.0,3,61.710308
26.0,3,61.713283
29.0,2,61.716814
32.0,1,61.717903
20.0,5,61.72448
17.0,6,61.737476
26.0,3,61.741454
29.0,2,61.743607
29.0,2,61.746656
29.0,2,61.749632
23.0,4,61.754634
23.0,4,61.759634
32.0,1,61.760633
32.0,1,61.76266
20.0,5,61.769634
32.0,1,61.771634
20.0,5,61.777634
23.0,4,61.78265
29.0,2,61.785689
20.0,5,61.791706
23.0,4,61.797235
29.0,2,61.800235
23.0,4,61.991131
26.0,3,61.995675
20.0,5,62.002688
26.0,3,62.006688
26.0,3,62.011692
29.0,2,62.014692
26.0,3,62.019685
26.0,3,62.024691
26.0,3,62.028691
29.0,2,62.032691
26.0,3,62.036853
26.0,3,62.041083
23.0,4,62.046082
20.0,5,62.05409
26.0,3,62.058181
20.0,5,62.065092
32.0,1,62.06809
26.0,3,62.07209
26.0,3,62.076091
20.0,5,62.083106
29.0,2,62.086105
26.0,3,62.090106
17.0,6,62.099638
20.0,5,62.107636
20.0,5,62.115636
29.0,2,62.118634
23.0,4,62.124636
23.0,4,62.130637
32.0,1,62.132637
20.0,5,62.139635
26.0,3,62.143638
26.0,3,62.148637
23.0,4,62.153983
29.0,2,62.157348
20.0,5,62.164353
32.0,1,62.165351
29.0,2,62.168352
29.0,2,62.171349
32.0,1,62.172349
23.0,4,62.176349
17.0,6,62.18636
17.0,6,62.195637
23.0,4,62.203666
23.0,4,62.21076
26.0,3,62.216537
20.0,5,62.222586
20.0,5,62.228586
29.0,2,62.230586
26.0,3,62.233586
23.0,4,62.238586
29.0,2,62.240586
32.0,1,62.242586
17.0,6,62.248586
29.0,2,62.251586
20.0,5,62.257866
23.0,4,62.271593
23.0,4,62.276593
29.0,2,62.278594
32.0,1,62.279607
20.0,5,62.28562
20.0,5,62.29164
29.0,2,62.29412
32.0,1,62.295136
32.0,1,62.297137
29.0,2,62.300136
32.0,1,62.301136
23.0,4,62.306136
32.0,1,62.307136
26.0,3,62.311136
23.0,4,62.316137
26.0,3,62.322137
20.0,5,62.328136
26.0,3,62.331136
23.0,4,62.337245
26.0,3,62.341379
32.0,1,62.343379
29.0,2,62.346378
26.0,3,62.35072
26.0,3,62.354717
23.0,4,62.670862
29.0,2,62.67386
17.0,6,62.687212
23.0,4,62.694
17.0,6,62.703862
32.0,1,62.705544
26.0,3,62.709327
32.0,1,62.710962
20.0,5,62.715463
26.0,3,62.723429
29.0,2,62.727448
20.0,5,62.735454
29.0,2,62.738765
32.0,1,62.740764
17.0,6,62.749429
23.0,4,62.755808
26.0,3,62.761274
23.0,4,62.766289
29.0,2,62.769849
20.0,5,62.776667
23.0,4,62.781677
20.0,5,62.789915
26.0,3,62.792916
32.0,1,62.795435
26.0,3,62.799857
29.0,2,62.80285
26.0,3,62.806489
23.0,4,62.814906
20.0,5,62.822438
32.0,1,62.823437
26.0,3,62.828432
23.0,4,62.833445
20.0,5,62.840442
17.0,6,62.849461
20.0,5,62.858457
29.0,2,62.861454
23.0,4,62.867459
23.0,4,62.874458
20.0,5,62.883471
29.0,2,62.887471
26.0,3,62.892472
20.0,5,62.902004
20.0,5,62.912002
29.0,2,62.916007
29.0,2,62.920004
17.0,6,62.933325
17.0,6,62.946323
23.0,4,62.956325
20.0,5,62.965308
26.0,3,62.971871
20.0,5,62.980203
26.0,3,62.98522
23.0,4,62.9916
26.0,3,62.99813
29.0,2,63.001895
20.0,5,63.010819
26.0,3,63.016905
20.0,5,63.026322
29.0,2,63.030298
29.0,2,63.033301
26.0,3,63.038759
26.0,3,63.045303
23.0,4,63.051676
17.0,6,63.060357
29.0,2,63.063361
29.0,2,63.068411
29.0,2,63.072731
26.0,3,63.077753
29.0,2,63.081232
26.0,3,63.088095
29.0,2,63.091097
17.0,6,63.102967
29.0,2,63.106967
32.0,1,63.108967
26.0,3,63.113966
26.0,3,63.315872
26.0,3,63.319872
26.0,3,63.324872
26.0,3,63.328872
23.0,4,63.3349
26.0,3,63.339875
20.0,5,63.346876
29.0,2,63.348873
29.0,2,63.352097
26.0,3,63.356097
20.0,5,63.362097
32.0,1,63.364096
23.0,4,63.369139
32.0,1,63.371137
29.0,2,63.374137
32.0,1,63.375137
20.0,5,63.382142
32.0,1,63.383143
26.0,3,63.388142
32.0,1,63.389143
32.0,1,63.391142
23.0,4,63.396656
29.0,2,63.399656
26.0,3,63.403656
26.0,3,63.406657
29.0,2,63.409656
20.0,5,63.415656
29.0,2,63.418656
20.0,5,63.423656
23.0,4,63.428663
29.0,2,63.431658
29.0,2,63.434658
23.0,4,63.440658
29.0,2,63.443661
17.0,6,63.451663
20.0,5,63.458664
23.0,4,63.464664
26.0,3,63.469664
32.0,1,63.470665
23.0,4,63.476663
29.0,2,63.479664
29.0,2,63.48168
32.0,1,63.48368
26.0,3,63.487679
26.0,3,63.491679
26.0,3,63.496209
26.0,3,63.500209
29.0,2,63.503209
20.0,5,63.511209
32.0,1,63.51221
17.0,6,63.523218
29.0,2,63.52621
20.0,5,63.53521
26.0,3,63.541209
26.0,3,63.54621
18.0,4,63.553225
23.0,4,63.56121
26.0,3,63.566208
29.0,2,63.570206
29.0,2,63.574208
26.0,3,63.57921
23.0,4,63.586226
23.0,4,63.592074
29.0,2,63.594122
17.0,6,63.606755
32.0,1,63.608762
20.0,5,63.617726
23.0,4,63.62572
26.0,3,63.631738
23.0,4,63.638962
23.0,4,63.645964
17.0,6,63.656191
20.0,5,63.665191
20.0,5,63.674197
29.0,2,63.678195
26.0,3,63.683219
32.0,1,63.68521
32.0,1,63.687212
29.0,2,63.690212
29.0,2,63.693368
32.0,1,63.695711
17.0,6,63.704726
17.0,6,63.983272
23.0,4,63.990269
26.0,3,63.995775
26.0,3,63.999882
26.0,3,64.003881
26.0,3,64.006881
17.0,6,64.01406
17.0,6,64.023052
26.0,3,64.027055
26.0,3,64.032058
17.0,6,64.039055
26.0,3,64.042055
29.0,2,64.045056
26.0,3,64.049062
23.0,4,64.055062
26.0,3,64.059061
23.0,4,64.065061
26.0,3,64.069062
32.0,1,64.071061
23.0,4,64.077061
23.0,4,64.082078
29.0,2,64.085077
23.0,4,64.091076
23.0,4,64.096913
32.0,1,64.097914
20.0,5,64.104911
23.0,4,64.110911
20.0,5,64.116912
32.0,1,64.118911
29.0,2,64.120912
26.0,3,64.124913
23.0,4,64.130911
29.0,2,64.133912
26.0,3,64.137912
17.0,6,64.146912
32.0,1,64.148911
17.0,6,64.156912
26.0,3,64.161913
20.0,5,64.16992
26.0,3,64.175274
26.0,3,64.181416
26.0,3,64.18695
26.0,3,64.190949
32.0,1,64.19198
26.0,3,64.198521
26.0,3,64.204522
20.0,5,64.214522
32.0,1,64.21752
29.0,2,64.22152
26.0,3,64.227521
32.0,1,64.229521
26.0,3,64.236217
26.0,3,64.240208
26.0,3,64.243209
23.0,4,64.250963
20.0,5,64.259965
17.0,6,64.271369
20.0,5,64.281371
26.0,3,64.287488
32.0,1,64.289507
32.0,1,64.291509
23.0,4,64.299714
20.0,5,64.309714
32.0,1,64.311718
20.0,5,64.322217
23.0,4,64.330337
26.0,3,64.336336
32.0,1,64.338336
29.0,2,64.341335
26.0,3,64.345335
26.0,3,64.350576
23.0,4,64.355623
20.0,5,64.362877
26.0,3,64.369302
20.0,5,64.379278
26.0,3,64.384477
29.0,2,64.388487
23.0,4,64.39598
20.0,5,64.593405
20.0,5,64.601935
29.0,2,64.604934
20.0,5,64.61194
32.0,1,64.613942
29.0,2,64.616384
29.0,2,64.61938
23.0,4,64.62338
20.0,5,64.631633
23.0,4,64.636633
20.0,5,64.644639
20.0,5,64.652641
32.0,1,64.653641
26.0,3,64.657746
20.0,5,64.666113
17.0,6,64.675114
32.0,1,64.676115
26.0,3,64.681115
32.0,1,64.682131
26.0,3,64.687127
32.0,1,64.68813
32.0,1,64.690127
23.0,4,64.695162
29.0,2,64.698688
17.0,6,64.707687
23.0,4,64.712689
26.0,3,64.717687
32.0,1,64.719686
29.0,2,64.722684
23.0,4,64.727684
29.0,2,64.731684
26.0,3,64.736686
29.0,2,64.739587
29.0,2,64.742632
23.0,4,64.748709
26.0,3,64.753706
29.0,2,64.756707
26.0,3,64.761706
26.0,3,64.766711
26.0,3,64.771702
26.0,3,64.776702
23.0,4,64.782709
20.0,5,64.789722
26.0,3,64.793722
29.0,2,64.795723
26.0,3,64.800996
20.0,5,64.807009
26.0,3,64.811008
26.0,3,64.815009
20.0,5,64.82101
29.0,2,64.824006
20.0,5,64.830353
23.0,4,64.835401
32.0,1,64.836401
20.0,5,64.842402
26.0,3,64.847394
26.0,3,64.852394
29.0,2,64.856394
29.0,2,64.860394
23.0,4,64.867394
26.0,3,64.872392
20.0,5,64.882468
23.0,4,64.890343
26.0,3,64.897123
32.0,1,64.899141
29.0,2,64.902884
26.0,3,64.909473
29.0,2,64.913787
29.0,2,64.918206
26.0,3,64.921206
32.0,1,64.923207
26.0,3,64.927453
20.0,5,64.935349
29.0,2,64.938355
26.0,3,64.943375
29.0,2,64.948371
32.0,1,64.950376
20.0,5,64.9602
26.0,3,64.964294
20.0,5,64.973317
26.0,3,64.977317
32.0,1,64.979315
20.0,5,65.178845
26.0,3,65.183872
26.0,3,65.188867
26.0,3,65.192866
23.0,4,65.1984
29.0,2,65.201399
23.0,4,65.207399
20.0,5,65.2154
29.0,2,65.218399
29.0,2,65.221906
23.0,4,65.227901
23.0,4,65.234336
26.0,3,65.238839
32.0,1,65.240834
29.0,2,65.243834
26.0,3,65.248834
20.0,5,65.256834
26.0,3,65.260834
29.0,2,65.263834
26.0,3,65.268833
26.0,3,65.272834
32.0,1,65.274833
26.0,3,65.278834
29.0,2,65.281972
17.0,6,65.292979
26.0,3,65.298496
23.0,4,65.305495
32.0,1,65.307495
23.0,4,65.314495
26.0,3,65.320495
20.0,5,65.328495
29.0,2,65.331876
17.0,6,65.340875
20.0,5,65.347876
29.0,2,65.350876
23.0,4,65.354875
26.0,3,65.358875
20.0,5,65.365878
32.0,1,65.367876
17.0,6,65.375875
23.0,4,65.382426
26.0,3,65.387426
26.0,3,65.392426
23.0,4,65.401025
23.0,4,65.407024
17.0,6,65.414547
32.0,1,65.416525
29.0,2,65.420525
26.0,3,65.425524
23.0,4,65.433451
26.0,3,65.438451
26.0,3,65.444451
23.0,4,65.451451
29.0,2,65.455451
26.0,3,65.461435
26.0,3,65.46652
29.0,2,65.470495
20.0,5,65.477059
26.0,3,65.481187
20.0,5,65.490573
29.0,2,65.494515
29.0,2,65.498208
23.0,4,65.506362
17.0,6,65.516939
29.0,2,65.52039
26.0,3,65.52647
17.0,6,65.536731
26.0,3,65.543044
23.0,4,65.549468
26.0,3,65.555653
26.0,3,65.561156
23.0,4,65.568784
29.0,2,65.572783
26.0,3,65.577859
29.0,2,65.581855
20.0,5,65.589235
23.0,4,65.595806
26.0,3,65.60235
29.0,2,65.817617
20.0,5,65.825668
20.0,5,65.833324
17.0,6,65.841606
23.0,4,65.847605
23.0,4,65.853604
26.0,3,65.857604
23.0,4,65.86361
32.0,1,65.864606
32.0,1,65.866606
23.0,4,65.870605
23.0,4,65.875605
17.0,6,65.885617
26.0,3,65.890813
20.0,5,65.897933
26.0,3,65.901941
26.0,3,65.906943
32.0,1,65.907943
20.0,5,65.915212
32.0,1,65.916211
23.0,4,65.920211
26.0,3,65.924213
29.0,2,65.928211
20.0,5,65.936211
26.0,3,65.941212
32.0,1,65.942211
23.0,4,65.948212
29.0,2,65.950212
23.0,4,65.956212
26.0,3,65.960211
20.0,5,65.967211
23.0,4,65.972211
29.0,2,65.975211
26.0,3,65.979212
20.0,5,65.986217
23.0,4,65.992217
26.0,3,65.996217
26.0,3,66.000734
32.0,1,66.002731
23.0,4,66.008179
26.0,3,66.012227
26.0,3,66.018239
23.0,4,66.02467
23.0,4,66.03267
29.0,2,66.03667
29.0,2,66.040669
26.0,3,66.044696
26.0,3,66.047669
26.0,3,66.051669
17.0,6,66.059668
20.0,5,66.065668
32.0,1,66.067671
29.0,2,66.071671
32.0,1,66.073669
23.0,4,66.078668
17.0,6,66.085686
23.0,4,66.093131
26.0,3,66.100041
23.0,4,66.10838
29.0,2,66.112393
26.0,3,66.119628
23.0,4,66.127622
29.0,2,66.132652
20.0,5,66.14365
23.0,4,66.151633
29.0,2,66.15665
29.0,2,66.16065
20.0,5,66.17029
26.0,3,66.176311
23.0,4,66.184326
26.0,3,66.190326
26.0,3,66.196323
26.0,3,66.201893
26.0,3,66.207893
32.0,1,66.209893
29.0,2,66.213227
23.0,4,66.22151
20.0,5,66.412384
26.0,3,66.416406
20.0,5,66.42338
26.0,3,66.428381
29.0,2,66.43238
17.0,6,66.44238
26.0,3,66.446386
32.0,1,66.448385
26.0,3,66.452385
26.0,3,66.456388
20.0,5,66.463389
32.0,1,66.465389
29.0,2,66.467389
26.0,3,66.472388
29.0,2,66.475389
26.0,3,66.479389
26.0,3,66.483403
23.0,4,66.488403
29.0,2,66.491404
29.0,2,66.494402
29.0,2,66.497918
23.0,4,66.502936
26.0,3,66.507934
23.0,4,66.512936
29.0,2,66.515933
29.0,2,66.518936
29.0,2,66.521936
32.0,1,66.523937
26.0,3,66.527936
26.0,3,66.531936
29.0,2,66.53496
23.0,4,66.540936
20.0,5,66.547936
32.0,1,66.548936
26.0,3,66.553936
23.0,4,66.558934
20.0,5,66.565936
23.0,4,66.572932
23.0,4,66.578936
23.0,4,66.583951
23.0,4,66.589951
23.0,4,66.594951
26.0,3,66.599482
20.0,5,66.606482
26.0,3,66.610481
29.0,2,66.613479
23.0,4,66.619628
26.0,3,66.624627
26.0,3,66.630765
17.0,6,66.640961
29.0,2,66.645373
20.0,5,66.655974
23.0,4,66.663972
20.0,5,66.673973
20.0,5,66.684037
17.0,6,66.69601
26.0,3,66.701544
32.0,1,66.704581
20.0,5,66.714543
26.0,3,66.720542
23.0,4,66.728542
17.0,6,66.74154
23.0,4,66.754116
29.0,2,66.757109
32.0,1,66.759115
29.0,2,66.764117
26.0,3,66.770116
29.0,2,66.774115
26.0,3,66.780115
32.0,1,66.783116
17.0,6,66.793429
23.0,4,66.800182
20.0,5,66.809184
29.0,2,66.813699
26.0,3,66.818707
26.0,3,66.82489
23.0,4,66.831923
32.0,1,66.833923
26.0,3,66.838923
29.0,2,67.023594
29.0,2,67.026594
26.0,3,67.030595
20.0,5,67.037595
29.0,2,67.040594
29.0,2,67.043595
26.0,3,67.048595
20.0,5,67.056596
23.0,4,67.063602
29.0,2,67.066595
17.0,6,67.074594
23.0,4,67.080595
26.0,3,67.085601
20.0,5,67.091601
20.0,5,67.09911
20.0,5,67.106122
26.0,3,67.111123
26.0,3,67.116128
23.0,4,67.122128
20.0,5,67.129462
26.0,3,67.134461
20.0,5,67.142463
23.0,4,67.148462
29.0,2,67.151462
20.0,5,67.159693
32.0,1,67.161463
23.0,4,67.167462
29.0,2,67.170463
20.0,5,67.178461
26.0,3,67.183462
26.0,3,67.187478
20.0,5,67.195488
29.0,2,67.198979
26.0,3,67.203996
20.0,5,67.209995
20.0,5,67.218995
17.0,6,67.228012
23.0,4,67.237012
26.0,3,67.243022
32.0,1,67.245013
32.0,1,67.246012
23.0,4,67.25401
29.0,2,67.257011
29.0,2,67.259012
29.0,2,67.263388
29.0,2,67.266665
20.0,5,67.274403
29.0,2,67.27831
29.0,2,67.28228
32.0,1,67.285069
26.0,3,67.290686
29.0,2,67.293459
17.0,6,67.301666
26.0,3,67.30665
26.0,3,67.311605
26.0,3,67.316684
26.0,3,67.322259
29.0,2,67.326063
26.0,3,67.331162
29.0,2,67.334163
26.0,3,67.340145
29.0,2,67.344169
23.0,4,67.351533
29.0,2,67.354313
20.0,5,67.361326
17.0,6,67.371701
29.0,2,67.375701
26.0,3,67.381701
20.0,5,67.390737
29.0,2,67.394737
20.0,5,67.404827
17.0,6,67.416309
29.0,2,67.419307
32.0,1,67.422307
29.0,2,67.425307
26.0,3,67.431307
29.0,2,67.435343
23.0,4,67.443326
32.0,1,67.445327
20.0,5,67.642197
23.0,4,67.648196
17.0,6,67.656196
29.0,2,67.6592
20.0,5,67.666197
20.0,5,67.673196
29.0,2,67.676195
23.0,4,67.681195
23.0,4,67.687531
29.0,2,67.690532
32.0,1,67.691532
26.0,3,67.695531
29.0,2,67.699038
29.0,2,67.702047
20.0,5,67.709095
29.0,2,67.712095
20.0,5,67.718095
26.0,3,67.722095
26.0,3,67.727094
23.0,4,67.732095
23.0,4,67.738095
20.0,5,67.744095
26.0,3,67.748095
32.0,1,67.750095
20.0,5,67.756095
23.0,4,67.761094
29.0,2,67.763095
26.0,3,67.767096
29.0,2,67.769095
29.0,2,67.771095
26.0,3,67.775095
32.0,1,67.776095
20.0,5,67.782095
23.0,4,67.787102
26.0,3,67.791102
32.0,1,67.793102
32.0,1,67.794102
32.0,1,67.795102
23.0,4,67.802617
29.0,2,67.805617
32.0,1,67.807617
26.0,3,67.812617
26.0,3,67.818617
17.0,6,67.828617
29.0,2,67.832617
23.0,4,67.839618
29.0,2,67.84262
29.0,2,67.84662
20.0,5,67.855618
23.0,4,67.862626
23.0,4,67.869619
23.0,4,67.876618
23.0,4,67.882808
23.0,4,67.889815
26.0,3,67.895376
29.0,2,67.89938
32.0,1,67.900932
26.0,3,67.906931
32.0,1,67.908932
32.0,1,67.908932
32.0,1,67.911956
17.0,6,67.922075
26.0,3,67.926404
32.0,1,67.927403
23.0,4,67.932403
26.0,3,67.935404
23.0,4,67.940403
20.0,5,67.945403
23.0,4,67.950403
26.0,3,67.954404
15.0,5,67.960403
32.0,1,67.961404
26.0,3,67.964403
17.0,6,67.972404
20.0,5,67.978404
26.0,3,67.984403
26.0,3,67.98944
26.0,3,67.995045
23.0,4,68.001992
32.0,1,68.003992
29.0,2,68.007991
17.0,6,68.217044
32.0,1,68.218044
29.0,2,68.221043
32.0,1,68.222044
32.0,1,68.224048
29.0,2,68.228044
32.0,1,68.229044
17.0,6,68.237044
29.0,2,68.240045
20.0,5,68.247044
26.0,3,68.251044
26.0,3,68.25605
26.0,3,68.261044
29.0,2,68.265044
26.0,3,68.270044
29.0,2,68.272051
32.0,1,68.275846
29.0,2,68.279045
26.0,3,68.283044
26.0,3,68.288054
26.0,3,68.293054
26.0,3,68.29806
29.0,2,68.300594
23.0,4,68.305595
26.0,3,68.310592
29.0,2,68.313595
20.0,5,68.320591
20.0,5,68.330638
17.0,6,68.338632
32.0,1,68.339631
23.0,4,68.344631
32.0,1,68.346631
32.0,1,68.347631
26.0,3,68.351632
17.0,6,68.360631
26.0,3,68.364631
32.0,1,68.36563
32.0,1,68.367631
23.0,4,68.372632
26.0,3,68.37763
32.0,1,68.378632
29.0,2,68.38163
23.0,4,68.387644
26.0,3,68.391644
23.0,4,68.397644
32.0,1,68.398642
20.0,5,68.406176
23.0,4,68.411176
26.0,3,68.416326
23.0,4,68.421334
29.0,2,68.424063
26.0,3,68.428861
29.0,2,68.432125
26.0,3,68.437124
20.0,5,68.446132
26.0,3,68.451544
26.0,3,68.457544
29.0,2,68.460544
11.0,8,68.474622
29.0,2,68.478622
23.0,4,68.485659
32.0,1,68.487659
26.0,3,68.493659
23.0,4,68.500173
17.0,6,68.510334
23.0,4,68.515333
26.0,3,68.520387
23.0,4,68.527387
32.0,1,68.529387
17.0,6,68.539387
20.0,5,68.548387
26.0,3,68.554387
32.0,1,68.556386
23.0,4,68.563386
17.0,6,68.574387
29.0,2,68.577387
26.0,3,68.583387
29.0,2,68.586423
20.0,5,68.595423
32.0,1,68.597423
32.0,1,68.599958
29.0,2,68.602997
26.0,3,68.608997
20.0,5,68.617997
23.0,4,68.913635
26.0,3,68.918635
20.0,5,68.925635
32.0,1,68.926634
26.0,3,68.930634
23.0,4,68.940633
17.0,6,68.948629
23.0,4,68.95363
32.0,1,68.955629
26.0,3,68.959629
26.0,3,68.963629
29.0,2,68.966628
23.0,4,68.972635
29.0,2,68.974635
29.0,2,68.977635
26.0,3,68.981635
32.0,1,68.983635
32.0,1,68.985337
26.0,3,68.989377
32.0,1,68.991395
23.0,4,68.996422
32.0,1,68.998614
26.0,3,69.002129
26.0,3,69.007129
29.0,2,69.009129
20.0,5,69.016135
26.0,3,69.021129
29.0,2,69.023129
32.0,1,69.025129
23.0,4,69.031129
20.0,5,69.037129
26.0,3,69.042129
29.0,2,69.044129
26.0,3,69.048537
26.0,3,69.053554
17.0,6,69.061554
23.0,4,69.066554
26.0,3,69.070554
23.0,4,69.076554
29.0,2,69.079558
26.0,3,69.083555
23.0,4,69.088564
32.0,1,69.090564
29.0,2,69.093565
29.0,2,69.095564
26.0,3,69.100073
32.0,1,69.101083
26.0,3,69.105082
32.0,1,69.107082
20.0,5,69.114085
32.0,1,69.11609
20.0,5,69.12509
23.0,4,69.132089
26.0,3,69.137089
26.0,3,69.143087
29.0,2,69.14709
32.0,1,69.14909
26.0,3,69.154089
