#{"t_start": 1763361708.8632033, "env_id": "GridWorldMoving-v0"}
r,l,t
-147.0,49,150.92799
8.0,9,150.940988
-37.0,19,150.966992
-8.0,11,150.982505
-73.0,31,151.024501
15.0,5,151.0315
-3.0,11,151.046499
-57.0,29,151.082016
-21.0,17,151.102016
-5.0,10,151.114015
-21.0,17,151.136041
-49.0,23,151.175648
26.0,3,151.179183
-10.0,10,151.192209
-10.0,10,151.204205
-90.0,40,151.431502
-71.0,32,151.470875
11.0,8,151.483386
-22.0,19,151.509391
-128.0,46,151.565394
-2.0,9,151.578393
0.0,10,151.591927
-94.0,38,151.637923
6.0,8,151.647922
-46.0,27,151.677955
15.0,5,151.683505
26.0,3,151.687505
20.0,5,151.695504
-6.0,12,151.710986
-12.0,14,151.727035
-44.0,23,151.929807
-17.0,14,151.948805
-56.0,27,151.983328
21.0,3,151.987328
-57.0,24,152.017665
7.0,6,152.026127
-47.0,24,152.058125
-10.0,15,152.075129
-17.0,14,152.092643
29.0,2,152.095642
8.0,9,152.107036
23.0,4,152.112036
17.0,6,152.119058
-166.0,57,152.216433
3.0,9,152.232707
2.0,11,152.250426
32.0,1,152.252688
14.0,7,152.267313
-57.0,29,152.490792
-72.0,29,152.531879
1.0,8,152.542878
32.0,1,152.544878
-84.0,33,152.592431
-13.0,11,152.60743
-13.0,11,152.622428
-38.0,21,152.649724
23.0,4,152.655987
32.0,1,152.657543
9.0,7,152.668177
14.0,7,152.679255
11.0,8,152.692807
-31.0,22,152.7308
-69.0,33,152.789279
26.0,3,152.795259
-167.0,64,153.091795
32.0,1,153.093795
32.0,1,153.095795
29.0,2,153.098796
8.0,9,153.113794
18.0,4,153.120704
-3.0,11,153.136287
32.0,1,153.137286
-44.0,23,153.171291
-55.0,25,153.20663
-66.0,32,153.25722
32.0,1,153.258219
26.0,3,153.264033
26.0,3,153.269088
-15.0,15,153.296588
26.0,3,153.302587
-96.0,37,153.368888
-29.0,18,153.396045
14.0,7,153.406539
8.0,9,153.417536
23.0,4,153.422565
-14.0,13,153.608556
-59.0,28,153.645553
-12.0,14,153.665551
32.0,1,153.667552
-29.0,18,153.693138
-37.0,19,153.719136
26.0,3,153.724135
17.0,6,153.732134
-60.0,25,153.768168
-60.0,30,153.80974
-78.0,36,153.854633
11.0,8,153.863632
-17.0,14,153.879667
24.0,2,153.882667
-14.0,13,153.898216
-128.0,46,154.125402
11.0,8,154.136401
24.0,2,154.139401
23.0,4,154.145401
-94.0,38,154.199999
-1.0,12,154.216997
-21.0,17,154.239995
-139.0,48,154.306577
-50.0,25,154.337574
20.0,5,154.343574
23.0,4,154.348574
14.0,7,154.356573
23.0,4,154.361573
15.0,5,154.367572
18.0,4,154.372608
-32.0,19,154.39418
-38.0,21,154.419178
-35.0,20,154.449176
5.0,10,154.723477
0.0,10,154.738552
14.0,7,154.750103
3.0,9,154.763102
-187.0,69,154.859705
24.0,2,154.862705
-10.0,15,154.884253
23.0,4,154.89029
32.0,1,154.89229
-9.0,13,154.90951
32.0,1,154.911063
32.0,1,154.911597
-14.0,13,154.928186
29.0,2,154.930186
-102.0,39,154.976218
17.0,6,154.983753
-42.0,24,155.01079
-23.0,16,155.031788
23.0,4,155.037788
-33.0,21,155.243201
17.0,6,155.252201
7.0,6,155.2612
-10.0,10,155.275235
-184.0,68,155.363779
-320.0,100,155.488968
-1.0,12,155.504966
15.0,5,155.510966
-43.0,26,155.543706
26.0,3,155.547706
21.0,3,155.550706
-13.0,16,155.753888
20.0,5,155.760887
-47.0,19,155.788472
-42.0,24,155.822469
23.0,4,155.827469
11.0,8,155.838468
9.0,7,155.848467
-23.0,16,155.871502
-9.0,13,155.890075
-18.0,16,155.913073
2.0,6,155.922072
29.0,2,155.925072
-164.0,53,155.989654
-4.0,13,156.005653
9.0,7,156.013652
-137.0,44,156.066546
32.0,1,156.067546
-17.0,14,156.265729
-26.0,17,156.290338
29.0,2,156.293338
20.0,5,156.300337
5.0,5,156.307337
-13.0,16,156.330234
11.0,8,156.341233
17.0,6,156.349233
-10.0,15,156.370231
-67.0,29,156.411815
-74.0,33,156.458811
29.0,2,156.461811
26.0,3,156.46581
26.0,3,156.46881
-63.0,31,156.506418
8.0,9,156.517417
-14.0,13,156.532416
-29.0,18,156.553414
29.0,2,156.556414
-7.0,9,156.566413
-56.0,27,156.598998
14.0,7,156.799726
32.0,1,156.801726
-47.0,24,156.841667
26.0,3,156.846278
-3.0,11,156.862513
-50.0,25,156.899081
9.0,7,156.909563
23.0,4,156.914974
-4.0,13,156.931669
32.0,1,156.932668
-31.0,17,156.954736
-100.0,35,157.004905
-48.0,26,157.039064
24.0,2,157.042064
-39.0,23,157.068062
-22.0,19,157.091995
-1.0,12,157.106032
29.0,2,157.109071
-36.0,17,157.129069
32.0,1,157.13107
-8.0,11,157.313693
17.0,6,157.3217
-6.0,12,157.337699
18.0,4,157.344475
-180.0,65,157.430042
13.0,4,157.436043
5.0,10,157.44904
32.0,1,157.45104
-13.0,16,157.473061
32.0,1,157.47406
8.0,9,157.486058
3.0,9,157.49959
5.0,10,157.512595
12.0,6,157.519594
17.0,6,157.526594
23.0,4,157.531594
15.0,5,157.537593
-8.0,11,157.551063
32.0,1,157.552061
14.0,7,157.560063
-157.0,54,157.62403
23.0,4,157.630485
-31.0,22,157.913815
17.0,6,157.921815
18.0,4,157.927813
-89.0,38,157.981816
-40.0,20,158.009327
0.0,10,158.022325
15.0,5,158.029325
-42.0,19,158.056323
17.0,6,158.064322
-11.0,12,158.081327
-1.0,12,158.09684
-7.0,14,158.112839
5.0,10,158.124838
17.0,6,158.131838
20.0,5,158.137141
1.0,8,158.146745
10.0,5,158.152744
-127.0,49,158.214274
14.0,7,158.223669
-118.0,41,158.462375
-19.0,13,158.481389
26.0,3,158.485389
-34.0,18,158.509916
-41.0,22,158.540916
-44.0,23,158.572913
-58.0,26,158.60946
-276.0,92,158.717344
3.0,9,158.727343
11.0,8,158.737343
18.0,4,158.742342
-112.0,39,158.976637
32.0,1,158.977638
-4.0,13,158.994006
9.0,7,159.005006
-13.0,16,159.03301
24.0,2,159.036008
5.0,10,159.055007
-32.0,19,159.084507
1.0,8,159.097291
-11.0,12,159.115104
32.0,1,159.116773
-70.0,30,159.16355
5.0,10,159.178247
-30.0,20,159.202892
-7.0,14,159.219128
-107.0,44,159.275475
-9.0,13,159.486132
-17.0,14,159.507682
29.0,2,159.510681
32.0,1,159.511681
2.0,11,159.52768
-37.0,19,159.554691
32.0,1,159.556205
20.0,5,159.563252
-11.0,12,159.579261
32.0,1,159.581257
18.0,4,159.587257
-25.0,20,159.61179
23.0,4,159.617789
-4.0,13,159.634787
8.0,9,159.645786
-10.0,15,159.666783
21.0,3,159.670783
18.0,4,159.676805
20.0,5,159.683805
-25.0,15,159.701332
-3.0,11,159.713331
2.0,11,159.729332
-25.0,20,159.767326
-101.0,42,159.815866
23.0,4,159.820865
32.0,1,159.821865
14.0,7,159.831
26.0,3,160.012719
-71.0,32,160.057147
-13.0,16,160.075143
-1.0,12,160.090656
24.0,2,160.093665
20.0,5,160.100663
14.0,7,160.109661
-51.0,27,160.14666
-27.0,19,160.171656
29.0,2,160.174657
-75.0,35,160.216175
26.0,3,160.219176
20.0,5,160.225175
18.0,4,160.229176
-59.0,28,160.2612
29.0,2,160.263199
7.0,6,160.270199
12.0,6,160.277235
14.0,7,160.285233
7.0,6,160.292807
8.0,9,160.303806
-11.0,12,160.318805
21.0,3,160.323342
23.0,4,160.32834
-107.0,44,160.555205
10.0,5,160.562204
26.0,3,160.567204
32.0,1,160.568203
14.0,7,160.578209
-135.0,50,160.645718
-9.0,13,160.663717
14.0,7,160.672716
-30.0,20,160.700235
29.0,2,160.703234
-21.0,17,160.722233
-22.0,14,160.738232
-59.0,28,160.770257
3.0,9,160.781623
26.0,3,160.784622
-6.0,12,160.800652
-52.0,29,161.005086
26.0,3,161.009104
-21.0,17,161.028101
0.0,10,161.042354
-25.0,20,161.067688
-25.0,15,161.086696
-3.0,11,161.103222
26.0,3,161.107222
14.0,7,161.115216
29.0,2,161.118216
26.0,3,161.121215
29.0,2,161.124242
-58.0,26,161.16021
23.0,4,161.166209
17.0,6,161.17455
5.0,10,161.188554
12.0,6,161.196095
-55.0,25,161.225092
20.0,5,161.231092
32.0,1,161.233092
-21.0,17,161.25209
11.0,8,161.262089
-103.0,41,161.335016
23.0,4,161.342013
-66.0,27,161.57431
8.0,9,161.58663
-37.0,24,161.620325
-57.0,29,161.661064
-61.0,27,161.698697
23.0,4,161.704696
14.0,7,161.714696
-12.0,14,161.73371
3.0,9,161.744709
-6.0,12,161.759219
-8.0,11,161.772219
-119.0,43,161.821824
-58.0,21,161.848036
-6.0,12,161.862035
-86.0,32,162.073784
11.0,8,162.083796
-14.0,13,162.10135
-173.0,66,162.189082
9.0,7,162.197483
8.0,9,162.207481
32.0,1,162.208482
-10.0,15,162.225481
32.0,1,162.22648
-29.0,18,162.249493
-117.0,49,162.306043
-109.0,43,162.375091
-25.0,20,162.591504
32.0,1,162.594009
26.0,3,162.598023
26.0,3,162.602133
-14.0,13,162.620131
-95.0,40,162.675437
-56.0,27,162.712133
15.0,5,162.719132
-15.0,15,162.740368
20.0,5,162.747365
13.0,4,162.752365
17.0,6,162.761364
-26.0,17,162.782371
-114.0,38,162.824911
-155.0,60,162.898643
-10.0,15,163.11189
20.0,5,163.118888
-15.0,15,163.138887
-25.0,20,163.165884
2.0,11,163.181889
-7.0,14,163.200521
23.0,4,163.206538
-41.0,22,163.236582
-13.0,11,163.251629
23.0,4,163.256628
-15.0,15,163.277625
6.0,8,163.288631
23.0,4,163.294137
-119.0,48,163.351142
-50.0,25,163.38112
29.0,2,163.38312
20.0,5,163.38912
-103.0,41,163.659509
32.0,1,163.660514
-12.0,14,163.680768
11.0,8,163.692062
-89.0,33,163.742339
-1.0,12,163.759338
23.0,4,163.765337
32.0,1,163.766337
-27.0,19,163.790944
-53.0,26,163.821661
-80.0,30,163.861032
-8.0,11,163.873076
-12.0,14,163.889113
32.0,1,163.890113
-17.0,14,163.908686
-101.0,42,163.957032
-31.0,22,164.161386
-18.0,16,164.184408
14.0,7,164.194407
-165.0,50,164.261284
-124.0,48,164.325853
26.0,3,164.329853
-40.0,25,164.358856
6.0,8,164.368855
-69.0,33,164.406395
32.0,1,164.407395
-3.0,11,164.420393
11.0,8,164.430393
4.0,7,164.438392
-106.0,37,164.654653
2.0,11,164.669652
-91.0,32,164.714173
29.0,2,164.717172
-1.0,12,164.733171
-33.0,16,164.75517
-89.0,33,164.800684
20.0,5,164.807684
6.0,8,164.818683
-33.0,21,164.847689
17.0,6,164.855031
23.0,4,164.85903
-234.0,78,164.951299
-10.0,15,164.969298
-10.0,15,165.285175
14.0,7,165.294181
-90.0,35,165.343464
32.0,1,165.344464
-81.0,37,165.394464
6.0,8,165.405979
-94.0,38,165.458522
23.0,4,165.464701
-69.0,28,165.500475
-16.0,17,165.520473
17.0,6,165.527472
29.0,2,165.529472
-50.0,25,165.55847
-20.0,15,165.5833
29.0,2,165.5853
32.0,1,165.5863
26.0,3,165.5903
-1.0,12,165.603873
23.0,4,165.609214
26.0,3,165.613241
-25.0,20,165.808609
-92.0,39,165.868698
11.0,8,165.882896
-165.0,60,165.979306
26.0,3,165.98487
-5.0,10,166.002115
-44.0,18,166.022812
17.0,6,166.029819
21.0,3,166.033819
12.0,6,166.039846
-4.0,13,166.056885
-89.0,38,166.108742
-49.0,23,166.135739
1.0,8,166.145939
4.0,7,166.33784
4.0,7,166.347839
-66.0,27,166.386872
12.0,6,166.394871
23.0,4,166.400421
-83.0,36,166.452429
32.0,1,166.453427
32.0,1,166.455444
-7.0,14,166.475425
32.0,1,166.477424
-138.0,51,166.547045
-19.0,18,166.569043
-90.0,35,166.609626
20.0,5,166.616626
-19.0,13,166.631624
-13.0,16,166.649623
-4.0,13,166.665622
20.0,5,166.670621
-74.0,33,166.888588
20.0,5,166.895587
29.0,2,166.8981
-69.0,33,166.942134
-69.0,33,166.985167
0.0,10,166.999739
26.0,3,167.003739
29.0,2,167.006739
12.0,6,167.014738
23.0,4,167.020738
-25.0,20,167.047735
-3.0,11,167.060734
-66.0,32,167.099172
0.0,10,167.111171
-42.0,19,167.134169
17.0,6,167.141168
-32.0,14,167.159167
-7.0,14,167.354359
29.0,2,167.357358
2.0,11,167.373357
-21.0,17,167.397925
26.0,3,167.401965
-6.0,12,167.418963
-37.0,24,167.451961
32.0,1,167.45396
26.0,3,167.45796
-213.0,81,167.568537
9.0,7,167.576537
29.0,2,167.578537
12.0,6,167.586572
3.0,9,167.596571
17.0,6,167.604144
26.0,3,167.607144
29.0,2,167.610144
32.0,1,167.611144
29.0,2,167.613144
-68.0,26,167.64611
-67.0,34,167.690142
-66.0,32,167.909297
24.0,2,167.911297
14.0,7,167.919297
32.0,1,167.920296
-41.0,22,167.945294
-115.0,50,168.014899
32.0,1,168.016899
-83.0,36,168.066915
29.0,2,168.069894
-14.0,8,168.078893
26.0,3,168.082893
23.0,4,168.086929
-66.0,27,168.126506
8.0,9,168.146503
-95.0,40,168.219739
26.0,3,168.22593
-149.0,58,168.482933
32.0,1,168.483933
23.0,4,168.489968
23.0,4,168.495968
5.0,10,168.509519
14.0,7,168.520518
8.0,9,168.535517
-17.0,14,168.551516
23.0,4,168.556515
29.0,2,168.558515
20.0,5,168.564515
-45.0,25,168.593548
17.0,6,168.602122
-42.0,24,168.633119
6.0,8,168.643118
26.0,3,168.647118
32.0,1,168.648118
-6.0,12,168.662116
29.0,2,168.665116
20.0,5,168.670116
-45.0,25,168.7017
-15.0,15,168.720698
-20.0,15,168.738697
14.0,7,168.746696
32.0,1,168.747696
-27.0,19,168.947785
-26.0,17,168.97286
32.0,1,168.97386
-4.0,8,168.984859
-22.0,14,169.006443
-99.0,38,169.059439
-35.0,20,169.087473
-26.0,17,169.112046
29.0,2,169.115045
-32.0,19,169.138043
23.0,4,169.142043
-6.0,12,169.156878
-7.0,14,169.181359
-157.0,54,169.243489
12.0,6,169.251472
23.0,4,169.256472
-22.0,19,169.449805
-110.0,45,169.506586
7.0,6,169.514585
20.0,5,169.521585
-6.0,12,169.535582
26.0,3,169.538582
26.0,3,169.542581
15.0,5,169.548582
14.0,7,169.558579
32.0,1,169.559579
32.0,1,169.561579
-114.0,48,169.625116
9.0,7,169.634113
-6.0,12,169.649114
17.0,6,169.655113
15.0,5,169.661113
6.0,8,169.670119
26.0,3,169.674112
-51.0,22,169.700011
14.0,7,169.710603
29.0,2,169.7136
12.0,6,169.7206
-15.0,15,169.739598
7.0,6,169.746597
-24.0,18,169.941879
-198.0,66,170.020391
23.0,4,170.02539
-50.0,25,170.059387
26.0,3,170.064387
23.0,4,170.069387
-56.0,27,170.106906
23.0,4,170.111905
11.0,8,170.123904
23.0,4,170.128904
-290.0,90,170.233195
-53.0,26,170.456057
29.0,2,170.459057
-79.0,33,170.50994
14.0,7,170.520545
-100.0,40,170.580077
11.0,8,170.589084
-16.0,17,170.608109
29.0,2,170.611109
-11.0,12,170.624676
15.0,5,170.630678
-53.0,26,170.664138
-22.0,19,170.686321
23.0,4,170.691357
11.0,8,170.700356
-95.0,40,170.747158
-48.0,26,170.947495
20.0,5,170.954496
-24.0,18,170.978637
17.0,6,170.98769
-8.0,11,171.002728
2.0,11,171.016735
-22.0,19,171.043733
-86.0,32,171.080731
26.0,3,171.084731
23.0,4,171.090736
9.0,7,171.100735
-12.0,14,171.119248
-25.0,20,171.149263
32.0,1,171.151263
21.0,3,171.156263
-6.0,12,171.177261
-28.0,21,171.2028
-25.0,20,171.226863
-170.0,60,171.471539
-107.0,44,171.524352
-157.0,44,171.584348
8.0,9,171.596892
26.0,3,171.600891
-5.0,10,171.614403
-126.0,47,171.673403
-45.0,25,171.703433
29.0,2,171.706009
-30.0,20,171.729007
-66.0,32,171.766393
-40.0,20,171.966826
15.0,5,171.975825
-9.0,13,171.994831
3.0,9,172.007344
9.0,7,172.017344
17.0,6,172.026351
-60.0,30,172.062772
29.0,2,172.065791
26.0,3,172.069791
-2.0,9,172.08179
20.0,5,172.088914
-134.0,53,172.158459
-61.0,27,172.191494
-30.0,20,172.215043
-78.0,31,172.25104
-4.0,13,172.266039
5.0,10,172.440022
17.0,6,172.448015
23.0,4,172.453013
-124.0,48,172.520586
8.0,9,172.532584
23.0,4,172.538584
26.0,3,172.543584
14.0,7,172.552583
17.0,6,172.56158
20.0,5,172.568581
-4.0,13,172.586581
3.0,9,172.596592
29.0,2,172.599591
-87.0,34,172.643422
-39.0,23,172.671829
-21.0,17,172.705953
-71.0,32,172.767488
23.0,4,172.774337
20.0,5,172.781914
-266.0,87,173.079642
-22.0,19,173.105844
32.0,1,173.107841
29.0,2,173.109841
8.0,9,173.122842
-59.0,23,173.15484
26.0,3,173.158839
-133.0,51,173.224035
8.0,9,173.234034
26.0,3,173.238034
-32.0,19,173.261009
-44.0,23,173.289006
24.0,2,173.292019
32.0,1,173.293019
-24.0,18,173.313547
20.0,5,173.319545
26.0,3,173.483711
-100.0,40,173.537747
-27.0,19,173.560745
-49.0,28,173.597991
26.0,3,173.60199
-36.0,22,173.634306
-50.0,25,173.671369
-35.0,20,173.695376
8.0,9,173.705891
-51.0,27,173.737888
-25.0,20,173.760915
-65.0,30,173.798848
-102.0,34,174.010882
-28.0,21,174.039879
-122.0,44,174.098881
32.0,1,174.099881
-1.0,12,174.114395
-43.0,26,174.150393
0.0,10,174.163391
-40.0,15,174.181391
23.0,4,174.18539
20.0,5,174.191397
-31.0,22,174.216073
-241.0,72,174.300085
3.0,9,174.498364
-130.0,50,174.564871
-101.0,42,174.614458
-22.0,19,174.643482
20.0,5,174.650481
-127.0,44,174.706145
-1.0,12,174.720371
14.0,7,174.729387
-88.0,36,174.772536
9.0,7,174.780535
14.0,7,174.788535
26.0,3,174.792549
-76.0,32,175.01194
7.0,6,175.022964
32.0,1,175.025169
3.0,9,175.03943
5.0,10,175.055305
17.0,6,175.06549
-52.0,29,175.108526
20.0,5,175.116525
23.0,4,175.121525
-185.0,60,175.199525
2.0,11,175.215039
-68.0,31,175.251887
-10.0,15,175.268885
20.0,5,175.275341
-90.0,35,175.314891
3.0,9,175.32522
-99.0,38,175.547654
-37.0,24,175.58079
-92.0,39,175.63331
-162.0,59,175.712943
12.0,6,175.719942
-47.0,24,175.74837
2.0,11,175.761422
-27.0,19,175.78342
26.0,3,175.78742
-26.0,12,175.80341
11.0,8,175.812939
-81.0,37,176.044978
-66.0,32,176.089967
24.0,2,176.092967
-15.0,15,176.112487
-70.0,30,176.149484
-110.0,45,176.207066
-85.0,35,176.246578
9.0,7,176.253578
17.0,6,176.260578
29.0,2,176.263577
29.0,2,176.265579
-133.0,51,176.324211
14.0,7,176.332211
-53.0,26,176.546496
-90.0,35,176.593579
-55.0,25,176.622725
5.0,10,176.634724
-73.0,36,176.681753
-4.0,13,176.696763
29.0,2,176.698763
-29.0,18,176.719277
3.0,9,176.729276
20.0,5,176.735275
-31.0,22,176.760274
-39.0,23,176.786585
17.0,6,176.795645
-59.0,28,176.828194
23.0,4,177.007742
-38.0,21,177.037629
-4.0,13,177.055627
-67.0,29,177.093889
-242.0,74,177.191992
-35.0,20,177.218629
-57.0,29,177.274676
-7.0,14,177.300096
-4.0,13,177.320716
-13.0,16,177.348112
32.0,1,177.353542
29.0,2,177.356461
29.0,2,177.359084
-51.0,27,177.562489
8.0,9,177.575487
-10.0,15,177.595498
-11.0,12,177.612013
2.0,6,177.621018
18.0,4,177.626011
-23.0,16,177.649362
-15.0,15,177.670417
-10.0,15,177.690415
32.0,1,177.691415
-19.0,18,177.712024
20.0,5,177.718024
-31.0,22,177.743022
-9.0,13,177.759086
5.0,10,177.771637
23.0,4,177.775637
-181.0,67,177.854275
-68.0,31,178.061682
-52.0,29,178.100367
-69.0,28,178.143997
-45.0,25,178.1781
-21.0,17,178.200541
-39.0,23,178.232353
-7.0,9,178.244497
32.0,1,178.246497
-6.0,12,178.260496
-57.0,29,178.294928
23.0,4,178.298968
-3.0,11,178.312542
-51.0,22,178.33854
17.0,6,178.346539
-15.0,15,178.363538
26.0,3,178.366537
6.0,8,178.550885
32.0,1,178.552886
21.0,3,178.556885
5.0,10,178.570876
-13.0,16,178.593875
0.0,10,178.606881
-40.0,25,178.641392
-7.0,14,178.661395
-117.0,49,178.722551
-72.0,29,178.755549
6.0,8,178.765586
-33.0,21,178.788586
-63.0,26,178.818106
3.0,9,178.829133
-9.0,13,178.845132
26.0,3,178.848131
-41.0,22,179.045421
-61.0,27,179.082474
-116.0,47,179.147007
20.0,5,179.154006
-64.0,33,179.199008
-47.0,24,179.23153
11.0,8,179.241539
11.0,8,179.250538
-2.0,9,179.260537
-14.0,13,179.275537
-50.0,25,179.304924
-48.0,26,179.335782
-19.0,18,179.357126
9.0,7,179.366126
-98.0,41,179.640644
6.0,8,179.651728
17.0,6,179.660711
-19.0,18,179.685718
21.0,3,179.689726
-69.0,33,179.729862
26.0,3,179.734857
-4.0,13,179.753038
-168.0,56,179.824515
-71.0,32,179.863511
-16.0,17,179.88351
-272.0,89,180.175827
-111.0,42,180.233342
-15.0,15,180.254345
-169.0,63,180.331914
29.0,2,180.334914
23.0,4,180.338914
2.0,11,180.351913
-166.0,62,180.594373
23.0,4,180.599378
14.0,7,180.607378
-34.0,18,180.631457
16.0,3,180.636471
-3.0,11,180.651468
-45.0,25,180.686485
32.0,1,180.687485
-62.0,29,180.728004
-22.0,19,180.754003
0.0,10,180.768158
29.0,2,180.771158
14.0,7,180.781157
-68.0,31,180.817679
2.0,11,180.830706
-78.0,31,180.868272
20.0,5,180.874292
-3.0,11,180.88729
-91.0,37,181.114831
29.0,2,181.118829
-58.0,26,181.154828
29.0,2,181.156827
-29.0,18,181.182359
23.0,4,181.187358
20.0,5,181.194358
29.0,2,181.198354
-14.0,13,181.215877
26.0,3,181.220876
20.0,5,181.227876
-4.0,13,181.244874
32.0,1,181.246874
-90.0,35,181.293964
-30.0,20,181.318393
18.0,4,181.322393
-19.0,18,181.343392
32.0,1,181.344391
8.0,9,181.354391
32.0,1,181.355391
23.0,4,181.36039
23.0,4,181.36539
-70.0,30,181.401431
29.0,2,181.404448
32.0,1,181.405452
-134.0,48,181.649864
20.0,5,181.656863
23.0,4,181.661863
-5.0,10,181.675862
-73.0,36,181.723992
-32.0,19,181.745989
-12.0,14,181.764988
-32.0,19,181.795673
-13.0,16,181.821416
-15.0,15,181.849352
23.0,4,181.855351
-23.0,16,181.882068
-77.0,34,181.929258
-59.0,23,181.956293
-58.0,26,182.158614
29.0,2,182.161614
-1.0,12,182.179023
-24.0,13,182.196513
23.0,4,182.201613
-80.0,35,182.245426
32.0,1,182.246426
-4.0,13,182.264424
-11.0,12,182.280421
-12.0,14,182.29942
20.0,5,182.306425
12.0,6,182.313424
-33.0,21,182.340937
3.0,9,182.351965
29.0,2,182.353965
-6.0,12,182.367964
-22.0,19,182.390962
-91.0,37,182.437282
-62.0,29,182.471559
23.0,4,182.657356
21.0,3,182.66264
17.0,6,182.67064
-112.0,44,182.723647
-16.0,17,182.743654
17.0,6,182.752652
14.0,7,182.76165
-21.0,17,182.781648
23.0,4,182.787387
9.0,7,182.807651
23.0,4,182.813667
24.0,2,182.816179
0.0,10,182.830187
-7.0,14,182.849184
-22.0,19,182.871211
-4.0,13,182.88621
-53.0,26,182.920625
-85.0,40,182.971199
23.0,4,182.975199
29.0,2,182.978199
10.0,5,182.984198
29.0,2,182.986198
10.0,5,183.176494
-24.0,18,183.197499
-71.0,32,183.24204
32.0,1,183.24304
8.0,9,183.256038
26.0,3,183.260037
-63.0,31,183.30205
20.0,5,183.309051
-15.0,15,183.330581
11.0,8,183.341581
-14.0,13,183.359579
7.0,6,183.367579
20.0,5,183.373585
29.0,2,183.376582
-37.0,19,183.398581
11.0,8,183.407603
-144.0,53,183.472635
-46.0,22,183.499632
11.0,8,183.703703
-45.0,25,183.734212
-21.0,17,183.758209
-138.0,56,183.835725
-6.0,12,183.851722
26.0,3,183.856721
-18.0,16,183.878719
-6.0,12,183.89472
-130.0,50,183.952259
32.0,1,183.953259
18.0,4,183.958258
18.0,4,183.962258
23.0,4,183.967257
23.0,4,183.971257
26.0,3,183.975259
11.0,8,183.985284
-122.0,44,184.287663
-18.0,16,184.310675
-51.0,22,184.342724
8.0,9,184.355723
32.0,1,184.356723
8.0,9,184.369723
-1.0,12,184.385721
8.0,9,184.39872
-18.0,16,184.420239
-38.0,21,184.449236
-23.0,16,184.469237
-18.0,16,184.489235
32.0,1,184.490234
-6.0,12,184.505248
14.0,7,184.513239
-2.0,9,184.522787
32.0,1,184.524788
26.0,3,184.527786
23.0,4,184.532786
-23.0,16,184.551784
10.0,5,184.559783
17.0,6,184.566783
20.0,5,184.573811
29.0,2,184.577797
5.0,10,184.591829
14.0,7,184.599828
-4.0,13,184.802857
-23.0,16,184.824377
-13.0,16,184.846375
2.0,11,184.861374
-223.0,71,184.943888
29.0,2,184.945887
9.0,7,184.953887
-104.0,38,185.00005
26.0,3,185.004056
-48.0,26,185.03559
20.0,5,185.04059
32.0,1,185.041589
8.0,9,185.052617
-142.0,49,185.281325
32.0,1,185.282325
-10.0,15,185.303329
8.0,9,185.316336
5.0,10,185.330866
-7.0,14,185.350865
32.0,1,185.351864
-103.0,41,185.408855
17.0,6,185.416858
3.0,9,185.429391
2.0,11,185.445391
-38.0,16,185.467388
15.0,5,185.474388
23.0,4,185.479392
32.0,1,185.480392
5.0,10,185.492393
-52.0,19,185.514411
20.0,5,185.520364
-32.0,19,185.550852
32.0,1,185.551852
32.0,1,185.552851
-3.0,11,185.56585
-56.0,27,185.59943
32.0,1,185.600482
32.0,1,185.602574
17.0,6,185.609595
-76.0,37,185.82232
11.0,8,185.833566
17.0,6,185.841564
-59.0,28,185.87956
12.0,6,185.887562
1.0,8,185.899561
26.0,3,185.903567
-36.0,22,185.934002
-42.0,24,185.968072
-90.0,40,186.017573
-28.0,21,186.041123
-36.0,17,186.061121
-33.0,21,186.086149
-10.0,15,186.106745
23.0,4,186.110745
32.0,1,186.112745
-15.0,15,186.334846
20.0,5,186.344647
23.0,4,186.352215
32.0,1,186.353216
-49.0,28,186.398005
-23.0,16,186.423254
11.0,8,186.435977
-40.0,25,186.473579
18.0,4,186.479113
29.0,2,186.482576
-16.0,17,186.507262
-1.0,12,186.522809
-72.0,34,186.563837
-49.0,23,186.594603
9.0,7,186.603338
8.0,9,186.617361
-164.0,63,186.907843
8.0,9,186.920362
-51.0,27,186.959358
-45.0,20,186.988356
8.0,9,187.001355
-121.0,47,187.07087
23.0,4,187.076869
-153.0,56,187.145418
8.0,9,187.156417
20.0,5,187.163417
-11.0,12,187.183415
29.0,2,187.186591
-6.0,12,187.202224
-73.0,31,187.432736
8.0,9,187.445286
-7.0,14,187.46707
26.0,3,187.471386
5.0,10,187.485384
-98.0,36,187.538215
23.0,4,187.545867
23.0,4,187.550869
-9.0,13,187.572885
26.0,3,187.578684
20.0,5,187.58824
-33.0,21,187.623019
-221.0,82,187.766042
-31.0,17,187.799622
32.0,1,187.802168
29.0,2,187.806186
-33.0,21,187.845387
21.0,3,187.851724
-101.0,42,188.123409
23.0,4,188.130175
-58.0,26,188.172668
-57.0,29,188.223513
2.0,11,188.241499
-19.0,13,188.260493
4.0,7,188.268491
26.0,3,188.271492
17.0,6,188.27949
11.0,8,188.290494
-111.0,47,188.356619
5.0,10,188.370655
-51.0,27,188.413931
18.0,4,188.423286
26.0,3,188.429288
-84.0,33,188.706037
-56.0,27,188.743992
-28.0,16,188.76774
-15.0,15,188.785754
32.0,1,188.786754
-63.0,26,188.818871
-90.0,40,188.877248
9.0,7,188.886216
11.0,8,188.896397
32.0,1,188.898396
-44.0,23,188.929013
